cid,class,year,metamer_rank,number_ramif,ramif_class
5332,W,99,2,0,B
5332,W,99,3,0,B
5332,W,99,4,0,B
5332,W,99,5,0,B
5332,W,99,6,0,B
5332,W,99,7,0,B
5329,I,98,1,1,W
5329,I,98,2,0,B
5329,I,98,2,0,B
5324,I,97,1,0,B
5291,U,96,9,1,D
5347,I,97,0,1,D
5349,D,97,0,0,B
5351,I,98,0,1,D
5353,D,98,0,0,B
5291,U,96,10,2,I
5357,I,97,0,1,D
5360,I,98,0,1,D
5362,D,98,0,0,B
5364,I,99,0,1,D
5366,D,99,0,0,B
5360,I,98,1,0,B
5357,I,97,1,1,D
5371,D,97,0,0,B
5373,W,98,0,0,B
5373,W,98,1,0,B
5373,W,98,2,0,B
5373,W,98,3,0,B
5373,W,98,4,0,B
5373,W,98,5,0,B
5373,W,98,6,1,D
5382,I,99,0,1,D
5384,D,99,0,0,B
5373,W,98,7,1,D
5388,I,99,0,1,D
5390,D,99,0,0,B
5373,W,98,8,0,B
5373,W,98,9,0,B
5373,W,98,10,0,B
5395,I,99,0,1,D
5397,D,99,0,0,B
5357,I,97,2,0,B
5291,U,96,11,1,D
5402,I,97,0,1,D
5404,D,97,0,0,B
5291,U,96,12,1,D
5408,I,97,0,1,D
5410,D,97,0,0,B
5412,I,98,0,1,D
5414,D,98,0,0,B
5291,U,96,13,1,D
5418,I,97,0,1,D
5420,D,97,0,0,B
5422,I,98,0,1,D
5424,D,98,0,0,B
5426,I,99,0,1,D
5428,D,99,0,0,B
5291,U,96,14,2,D
5432,I,97,0,1,D
5435,D,97,0,0,B
5437,D,98,0,0,B
5432,I,97,1,1,D
5440,D,97,0,0,B
5442,I,98,0,1,D
5444,D,98,0,0,B
5446,I,99,0,1,D
5448,D,99,0,0,B
5291,U,96,15,1,W
5452,I,97,0,1,W
5454,W,97,0,0,B
5454,W,97,1,0,B
5454,W,97,2,0,B
5454,W,97,3,0,B
5454,W,97,4,0,B
5454,W,97,5,0,B
5454,W,97,6,0,B
5462,I,98,0,1,D
5464,D,98,0,0,B
5466,I,99,0,1,D
5468,D,99,0,0,B
5291,U,96,16,0,B
5471,I,97,0,1,W
5474,W,97,0,0,B
5474,W,97,1,0,B
5474,W,97,2,0,B
5474,W,97,3,0,B
5474,W,97,4,0,B
5474,W,97,5,0,B
5482,I,98,0,0,B
5474,W,97,6,0,B
5474,W,97,7,0,B
5474,W,97,8,1,D
5488,I,98,0,1,D
5490,D,98,0,0,B
5492,I,99,0,1,D
5494,D,99,0,0,B
5474,W,97,9,1,D
5498,I,98,0,1,D
5500,D,98,0,0,B
5502,I,99,0,1,D
5504,D,99,0,0,B
5474,W,97,10,1,D
5508,I,98,0,1,D
5510,D,98,0,0,B
5512,I,99,0,1,D
5514,D,99,0,0,B
5474,W,97,11,1,D
5518,I,98,0,1,D
5520,D,98,0,0,B
5522,I,99,0,1,D
5524,D,99,0,0,B
5474,W,97,12,0,B
5474,W,97,13,0,B
5474,W,97,14,0,B
5474,W,97,15,0,B
5530,I,98,0,1,D
5533,D,98,0,0,B
5535,I,99,0,1,D
5538,D,99,0,0,B
5535,I,99,1,1,D
5542,D,99,0,0,B
5535,I,99,2,0,B
5530,I,98,1,1,W
5546,W,98,0,0,B
5546,W,98,1,0,B
5546,W,98,2,0,B
5546,W,98,3,0,B
5546,W,98,4,0,B
5546,W,98,5,0,B
5553,I,99,0,1,D
5556,D,99,0,0,B
5553,I,99,1,0,B
3056,U,95,49,0,B
3056,U,95,50,0,B
3056,U,95,51,0,B
3056,U,95,52,0,B
3056,U,95,53,0,B
5564,I,96,0,0,B
5564,I,96,1,1,U
5568,U,96,0,0,B
5568,U,96,1,0,B
5568,U,96,2,0,B
5568,U,96,3,0,B
5568,U,96,4,0,B
5568,U,96,5,0,B
5568,U,96,6,2,D
5577,I,97,0,1,D
5580,D,97,0,0,B
5582,I,98,0,1,D
5584,D,98,0,0,B
5586,I,99,0,1,D
5588,D,99,0,0,B
5577,I,97,1,1,D
5591,D,97,0,0,B
5593,I,98,0,1,D
5595,D,98,0,0,B
5568,U,96,7,1,D
5599,I,97,0,1,D
5601,D,97,0,0,B
5603,I,98,0,1,D
5605,D,98,0,0,B
5607,I,99,0,1,D
5609,D,99,0,0,B
5568,U,96,8,0,B
5568,U,96,9,2,D
5614,I,97,0,1,D
5617,D,97,0,0,B
5619,D,98,0,0,B
5621,I,99,0,1,D
5623,D,99,0,0,B
5614,I,97,1,1,D
5627,D,97,0,0,B
5629,D,98,0,0,B
5631,I,99,0,1,D
5633,D,99,0,0,B
5614,I,97,2,0,B
5568,U,96,10,1,D
5638,I,97,0,1,D
5640,D,97,0,0,B
5642,I,98,0,1,D
5644,D,98,0,0,B
5646,I,99,0,1,D
5648,D,99,0,0,B
5568,U,96,11,1,D
5652,I,97,0,1,D
5654,D,97,0,0,B
5568,U,96,12,1,D
5658,I,97,0,1,D
5661,D,97,0,0,B
5663,W,98,0,0,B
5663,W,98,1,0,B
5663,W,98,2,0,B
5663,W,98,3,0,B
5663,W,98,4,0,B
5663,W,98,5,0,B
5663,W,98,6,0,B
5672,I,99,0,0,B
5663,W,98,7,0,B
5663,W,98,8,0,B
5663,W,98,9,0,B
5677,I,99,0,1,D
5679,D,99,0,0,B
5658,I,97,1,0,B
5568,U,96,13,0,B
5568,U,96,14,2,W
5685,I,97,0,1,W
5688,W,97,0,0,B
5688,W,97,1,0,B
5688,W,97,2,0,B
5688,W,97,3,0,B
5688,W,97,4,0,B
5688,W,97,5,0,B
5695,I,98,0,1,D
5697,D,98,0,0,B
5699,I,99,0,1,D
5702,D,99,0,0,B
5699,I,99,1,1,D
5706,D,99,0,0,B
5685,I,97,1,1,D
5709,D,97,0,0,B
5711,I,98,0,1,D
5713,D,98,0,0,B
5715,I,99,0,1,D
5718,D,99,0,0,B
5715,I,99,1,0,B
5568,U,96,15,2,W
5723,I,97,0,1,W
5726,W,97,0,0,B
5726,W,97,1,0,B
5726,W,97,2,0,B
5726,W,97,3,0,B
5726,W,97,4,0,B
5726,W,97,5,0,B
5726,W,97,6,0,B
5726,W,97,7,0,B
5726,W,97,8,0,B
5736,I,98,0,1,D
5738,D,98,0,0,B
5740,I,99,0,1,D
5743,D,99,0,0,B
5740,I,99,1,0,B
5723,I,97,1,1,W
5747,W,97,0,0,B
5747,W,97,1,0,B
5747,W,97,2,0,B
5747,W,97,3,0,B
5747,W,97,4,0,B
5747,W,97,5,0,B
5754,I,98,0,1,W
5756,W,98,0,0,B
5756,W,98,1,0,B
5756,W,98,2,0,B
5756,W,98,3,0,B
5756,W,98,4,0,B
5756,W,98,5,1,D
5764,I,99,0,1,D
5766,D,99,0,0,B
5756,W,98,6,1,D
5770,I,99,0,1,D
5772,D,99,0,0,B
5756,W,98,7,1,D
5776,I,99,0,1,D
5778,D,99,0,0,B
5756,W,98,8,0,B
5756,W,98,9,0,B
5756,W,98,10,0,B
5783,I,99,0,1,D
5786,D,99,0,0,B
5783,I,99,1,0,B
5568,U,96,16,0,B
5568,U,96,17,0,B
5791,I,97,0,1,U
5793,U,97,0,0,B
5793,U,97,1,0,B
5793,U,97,2,0,B
5793,U,97,3,0,B
5793,U,97,4,0,B
5793,U,97,5,0,B
5793,U,97,6,1,D
5802,I,98,0,1,D
5804,D,98,0,0,B
5806,I,99,0,1,D
5808,D,99,0,0,B
5793,U,97,7,0,B
5793,U,97,8,1,D
5813,I,98,0,1,D
5815,D,98,0,0,B
5817,I,99,0,1,D
5819,D,99,0,0,B
5793,U,97,9,1,D
5823,I,98,0,1,D
5825,D,98,0,0,B
5827,I,99,0,1,D
5829,D,99,0,0,B
5793,U,97,10,1,D
5833,I,98,0,1,D
5835,D,98,0,0,B
5837,I,99,0,1,D
5840,D,99,0,0,B
5837,I,99,1,1,D
5844,D,99,0,0,B
5793,U,97,11,1,D
5848,I,98,0,1,D
5850,D,98,0,0,B
5852,I,99,0,1,D
5854,D,99,0,0,B
5793,U,97,12,1,D
5858,I,98,0,1,D
5860,D,98,0,0,B
5862,I,99,0,1,D
5864,D,99,0,0,B
5793,U,97,13,1,D
5868,I,98,0,1,D
5870,D,98,0,0,B
5872,I,99,0,1,D
5875,D,99,0,0,B
5872,I,99,1,1,D
5879,D,99,0,0,B
5793,U,97,14,1,D
5883,I,98,0,1,D
5885,D,98,0,0,B
5793,U,97,15,0,B
5793,U,97,16,0,B
5793,U,97,17,0,B
5890,I,98,0,1,W
5892,W,98,0,0,B
5892,W,98,1,0,B
5892,W,98,2,0,B
5892,W,98,3,0,B
5892,W,98,4,0,B
5892,W,98,5,0,B
5892,W,98,6,0,B
5900,W,99,0,0,B
5900,W,99,1,0,B
5900,W,99,2,0,B
5900,W,99,3,0,B
5900,W,99,4,0,B
5900,W,99,5,0,B
5900,W,99,6,0,B
5900,W,99,7,0,B
5890,I,98,1,0,B
5564,I,96,2,1,U
5911,U,96,0,0,B
5911,U,96,1,0,B
5911,U,96,2,0,B
5911,U,96,3,0,B
5911,U,96,4,0,B
5911,U,96,5,0,B
5911,U,96,6,0,B
5911,U,96,7,0,B
5911,U,96,8,1,D
5922,I,97,0,1,D
5924,D,97,0,0,B
5926,I,98,0,1,D
5928,D,98,0,0,B
5930,I,99,0,1,D
5932,D,99,0,0,B
5911,U,96,9,0,B
5911,U,96,10,1,D
5937,I,97,0,1,D
5939,D,97,0,0,B
5941,I,98,0,1,D
5943,D,98,0,0,B
5911,U,96,11,1,W
5947,I,97,0,1,W
5949,W,97,0,0,B
5949,W,97,1,0,B
5949,W,97,2,0,B
5949,W,97,3,0,B
5949,W,97,4,0,B
5949,W,97,5,0,B
5956,I,98,0,1,W
5958,W,98,0,0,B
5958,W,98,1,0,B
5958,W,98,2,0,B
5958,W,98,3,0,B
5958,W,98,4,0,B
5958,W,98,5,0,B
5958,W,98,6,0,B
5958,W,98,7,1,D
5968,I,99,0,1,D
5970,D,99,0,0,B
5958,W,98,8,1,D
5974,I,99,0,1,D
5976,D,99,0,0,B
5958,W,98,9,0,B
5958,W,98,10,1,D
5981,D,99,0,0,B
5958,W,98,11,0,B
5958,W,98,12,0,B
5985,I,99,0,1,D
5987,D,99,0,0,B
5911,U,96,12,0,B
5911,U,96,13,1,W
5992,I,97,0,1,W
5994,W,97,0,0,B
5994,W,97,1,0,B
5994,W,97,2,0,B
5994,W,97,3,0,B
5994,W,97,4,0,B
5994,W,97,5,0,B
6001,I,98,0,1,D
6003,D,98,0,0,B
6005,I,99,0,1,D
6007,D,99,0,0,B
5911,U,96,14,1,W
6011,I,97,0,1,W
6013,W,97,0,0,B
6013,W,97,1,0,B
6013,W,97,2,0,B
6013,W,97,3,0,B
6013,W,97,4,0,B
6013,W,97,5,1,D
6021,D,98,0,0,B
6013,W,97,6,1,D
6025,D,98,0,0,B
6013,W,97,7,1,D
6029,D,98,0,0,B
6013,W,97,8,0,B
6032,W,97,0,0,B
6032,W,97,1,0,B
6032,W,97,2,0,B
6032,W,97,3,0,B
6032,W,97,4,0,B
6032,W,97,5,0,B
6032,W,97,6,0,B
6032,W,97,7,0,B
6041,W,98,0,0,B
6041,W,98,1,0,B
6041,W,98,2,0,B
6041,W,98,3,0,B
6041,W,98,4,0,B
6041,W,98,5,1,D
6049,D,98,0,0,B
6051,I,99,0,1,D
6053,D,99,0,0,B
6041,W,98,6,1,D
6057,D,98,0,0,B
6059,I,99,0,1,D
6061,D,99,0,0,B
6041,W,98,7,1,D
6065,D,98,0,0,B
6067,I,99,0,1,D
6070,D,99,0,0,B
6067,I,99,1,0,B
6041,W,98,8,0,B
6041,W,98,9,0,B
6041,W,98,10,1,D
6077,D,99,0,0,B
6079,W,98,0,0,B
6079,W,98,1,1,D
6083,D,99,0,0,B
6079,W,98,2,1,D
6087,I,99,0,1,D
6089,D,99,0,0,B
6079,W,98,3,0,B
6079,W,98,4,0,B
6093,W,99,0,0,B
6093,W,99,1,0,B
6093,W,99,2,0,B
6093,W,99,3,0,B
6093,W,99,4,0,B
6093,W,99,5,0,B
6093,W,99,6,0,B
6093,W,99,7,0,B
6093,W,99,8,0,B
5911,U,96,15,1,D
6105,I,97,0,1,D
6107,D,97,0,0,B
6109,I,98,0,1,D
6111,D,98,0,0,B
6113,W,99,0,0,B
6113,W,99,1,0,B
6113,W,99,2,0,B
6113,W,99,3,0,B
6113,W,99,4,0,B
6113,W,99,5,0,B
5911,U,96,16,1,W
6122,I,97,0,1,W
6124,W,97,0,0,B
6124,W,97,1,0,B
6124,W,97,2,0,B
6124,W,97,3,0,B
6124,W,97,4,0,B
6124,W,97,5,1,D
6132,I,98,0,1,D
6134,D,98,0,0,B
6136,I,99,0,1,D
6138,D,99,0,0,B
6124,W,97,6,1,D
6142,I,98,0,1,D
6144,D,98,0,0,B
6146,I,99,0,1,D
6148,D,99,0,0,B
6124,W,97,7,0,B
6124,W,97,8,0,B
6124,W,97,9,0,B
6124,W,97,10,0,B
6154,I,98,0,1,W
6156,W,98,0,0,B
6156,W,98,1,0,B
6156,W,98,2,0,B
6156,W,98,3,0,B
6156,W,98,4,0,B
6163,I,99,0,0,B
6156,W,98,5,0,B
6156,W,98,6,1,D
6168,I,99,0,1,D
6170,D,99,0,0,B
6156,W,98,7,1,D
6174,I,99,0,1,D
6176,D,99,0,0,B
6156,W,98,8,0,B
6156,W,98,9,0,B
6180,I,99,0,1,D
6182,D,99,0,0,B
5911,U,96,17,0,B
5911,U,96,18,0,B
5911,U,96,19,0,B
6187,I,97,0,1,U
6189,U,97,0,0,B
6189,U,97,1,0,B
6189,U,97,2,1,D
6194,I,98,0,1,D
6196,D,98,0,0,B
6198,I,99,0,1,D
6201,D,99,0,0,B
6198,I,99,1,1,D
6205,D,99,0,0,B
6189,U,97,3,0,B
6189,U,97,4,1,D
6210,I,98,0,1,D
6212,D,98,0,0,B
6214,I,99,0,1,D
6216,D,99,0,0,B
6189,U,97,5,0,B
6189,U,97,6,0,B
6189,U,97,7,1,D
6222,I,98,0,1,D
6224,D,98,0,0,B
6226,D,99,0,0,B
6189,U,97,8,0,B
6189,U,97,9,1,D
6231,I,98,0,1,D
6233,D,98,0,0,B
6189,U,97,10,0,B
6189,U,97,11,0,B
6238,I,98,0,0,B
6189,U,97,12,1,D
6242,I,98,0,1,D
6244,D,98,0,0,B
6246,I,99,0,1,D
6248,D,99,0,0,B
6242,I,98,1,0,B
6189,U,97,13,1,D
6253,I,98,0,1,D
6255,D,98,0,0,B
6257,I,99,0,1,D
6259,D,99,0,0,B
6189,U,97,14,1,D
6263,I,98,0,1,D
6265,D,98,0,0,B
6189,U,97,15,1,D
6269,I,98,0,1,D
6271,D,98,0,0,B
6273,I,98,0,1,W
6275,W,98,0,0,B
6275,W,98,1,0,B
6275,W,98,2,0,B
6275,W,98,3,0,B
6275,W,98,4,1,D
6282,I,99,0,1,D
6284,D,99,0,0,B
6275,W,98,5,1,D
6288,I,99,0,1,D
6290,D,99,0,0,B
6275,W,98,6,0,B
6275,W,98,7,1,D
6295,I,99,0,1,D
6297,D,99,0,0,B
6275,W,98,8,1,D
6301,I,99,0,1,D
6303,D,99,0,0,B
6275,W,98,9,0,B
6275,W,98,10,0,B
6275,W,98,11,0,B
6308,I,99,0,1,D
6311,D,99,0,0,B
6308,I,99,1,1,D
6314,D,99,0,0,B
6308,I,99,2,0,B
6273,I,98,1,0,B
3,U,94,36,1,D
6320,I,95,0,1,D
6322,D,95,0,0,B
6324,I,96,0,1,U
6326,U,96,0,0,B
6326,U,96,1,0,B
6326,U,96,2,0,B
6326,U,96,3,0,B
6326,U,96,4,0,B
6326,U,96,5,0,B
6326,U,96,6,0,B
6326,U,96,7,1,D
6336,I,97,0,1,D
6338,D,97,0,0,B
6326,U,96,8,1,D
6342,I,97,0,1,D
6344,D,97,0,0,B
6326,U,96,9,0,B
6326,U,96,10,1,D
6349,I,97,0,1,D
6351,D,97,0,0,B
6353,I,98,0,1,D
6355,D,98,0,0,B
6357,I,99,0,1,D
6359,D,99,0,0,B
6326,U,96,11,1,D
6363,I,97,0,1,D
6365,D,97,0,0,B
6367,I,98,0,1,D
6369,D,98,0,0,B
6371,I,99,0,1,D
6374,D,99,0,0,B
6371,I,99,1,0,B
6326,U,96,12,1,W
6379,I,97,0,1,W
6381,W,97,0,0,B
6381,W,97,1,0,B
6381,W,97,2,0,B
6381,W,97,3,0,B
6381,W,97,4,0,B
6381,W,97,5,0,B
6381,W,97,6,0,B
6381,W,97,7,0,B
6390,I,98,0,1,D
6393,D,98,0,0,B
6395,I,99,0,1,D
6397,D,99,0,0,B
6390,I,98,1,1,W
6400,W,98,0,0,B
6400,W,98,1,0,B
6400,W,98,2,0,B
6400,W,98,3,0,B
6400,W,98,4,0,B
6400,W,98,5,0,B
6407,I,99,0,1,D
6410,D,99,0,0,B
6407,I,99,1,1,D
6414,D,99,0,0,B
6390,I,98,2,2,D
6390,I,98,3,0,B
6390,I,98,3,0,B
6326,U,96,13,1,D
6421,I,97,0,1,D
6423,D,97,0,0,B
6425,I,98,0,1,D
6427,D,98,0,0,B
6429,I,99,0,1,D
6432,D,99,0,0,B
6429,I,99,1,0,B
6326,U,96,14,1,D
6437,I,97,0,1,D
6439,D,97,0,0,B
6441,I,98,0,1,D
6443,D,98,0,0,B
6441,I,98,1,0,B
6326,U,96,15,0,B
6326,U,96,16,0,B
6326,U,96,17,0,B
6326,U,96,18,0,B
6326,U,96,19,0,B
6326,U,96,20,0,B
6326,U,96,21,0,B
6326,U,96,22,0,B
6326,U,96,23,0,B
6326,U,96,24,0,B
6326,U,96,25,0,B
6326,U,96,26,0,B
6326,U,96,27,0,B
6326,U,96,28,0,B
6326,U,96,29,0,B
6326,U,96,30,0,B
6326,U,96,31,1,D
6464,I,97,0,1,D
6466,D,97,0,0,B
6468,I,98,0,1,D
6471,D,98,0,0,B
6473,I,99,0,1,D
6475,D,99,0,0,B
6468,I,98,1,1,D
6478,D,98,0,0,B
6468,I,98,2,0,B
6326,U,96,32,1,D
6483,I,98,0,1,D
6485,D,98,0,0,B
6487,I,99,0,1,D
6489,D,99,0,0,B
6326,U,96,33,1,D
6493,I,98,0,1,D
6495,D,98,0,0,B
6497,I,99,0,1,D
6499,D,99,0,0,B
6326,U,96,34,1,D
6503,I,97,0,1,D
6505,D,97,0,0,B
6507,W,98,0,0,B
6507,W,98,1,0,B
6507,W,98,2,0,B
6507,W,98,3,0,B
6507,W,98,4,0,B
6507,W,98,5,0,B
6507,W,98,6,0,B
6507,W,98,7,0,B
6507,W,98,8,0,B
6517,I,99,0,1,D
6519,D,99,0,0,B
6326,U,96,35,1,W
6523,I,97,0,1,W
6525,W,97,0,0,B
6525,W,97,1,0,B
6525,W,97,2,0,B
6525,W,97,3,0,B
6525,W,97,4,0,B
6525,W,97,5,0,B
6532,I,98,0,1,W
6534,W,98,0,0,B
6534,W,98,1,0,B
6534,W,98,2,0,B
6534,W,98,3,0,B
6534,W,98,4,0,B
6534,W,98,5,0,B
6534,W,98,6,0,B
6534,W,98,7,0,B
6534,W,98,8,0,B
6534,W,98,9,0,B
6545,I,99,0,1,D
6548,D,99,0,0,B
6545,I,99,1,0,B
6326,U,96,36,1,D
6553,I,97,0,1,D
6555,D,97,0,0,B
6557,I,98,0,1,D
6559,D,98,0,0,B
6561,I,99,0,1,D
6563,D,99,0,0,B
6326,U,96,37,1,D
6567,I,97,0,1,D
6569,D,97,0,0,B
6571,I,98,0,1,W
6573,W,98,0,0,B
6573,W,98,1,0,B
6573,W,98,2,0,B
6573,W,98,3,0,B
6573,W,98,4,0,B
6573,W,98,5,0,B
6573,W,98,6,0,B
6573,W,98,7,0,B
6582,I,99,0,1,D
6585,D,99,0,0,B
6582,I,99,1,0,B
6326,U,96,38,1,D
6590,I,97,0,1,D
6592,D,97,0,0,B
6326,U,96,39,0,B
6326,U,96,40,0,B
6596,I,97,0,1,W
6599,W,97,0,0,B
6599,W,97,1,1,D
6603,I,98,0,1,D
6605,D,98,0,0,B
6607,I,99,0,1,D
6609,D,99,0,0,B
6596,I,97,1,1,W
6612,W,97,0,0,B
6612,W,97,1,0,B
6612,W,97,2,0,B
6612,W,97,3,0,B
6612,W,97,4,0,B
6612,W,97,5,1,D
6620,I,98,0,1,D
6622,D,98,0,0,B
6624,I,99,0,1,D
6626,D,99,0,0,B
6612,W,97,6,1,D
6630,I,98,0,1,D
6632,D,98,0,0,B
6612,W,97,7,1,D
6636,I,98,0,1,D
6638,D,98,0,0,B
6640,I,99,0,1,D
6643,D,99,0,0,B
6640,I,99,1,0,B
6636,I,98,1,0,B
6612,W,97,8,0,B
6612,W,97,9,0,B
6649,W,97,0,0,B
6649,W,97,1,0,B
6649,W,97,2,0,B
6649,W,97,3,0,B
6649,W,97,4,0,B
6649,W,97,5,0,B
6656,I,98,0,1,W
6658,W,98,0,0,B
6658,W,98,1,0,B
6658,W,98,2,0,B
6658,W,98,3,0,B
6658,W,98,4,1,D
6665,D,99,0,0,B
6658,W,98,5,0,B
6658,W,98,6,1,D
6670,D,99,0,0,B
6658,W,98,7,1,D
6674,I,99,0,1,D
6676,D,99,0,0,B
6658,W,98,8,0,B
6658,W,98,9,0,B
6680,I,99,0,1,W
6682,W,99,0,0,B
6682,W,99,1,0,B
6682,W,99,2,0,B
6682,W,99,3,0,B
6682,W,99,4,0,B
6680,I,99,1,1,D
6690,D,99,0,0,B
6680,I,99,2,0,B
6656,I,98,1,1,D
6695,D,98,0,0,B
6697,D,99,0,0,B
6656,I,98,2,2,W
6656,I,98,3,0,B
6656,I,98,3,0,B
3,U,94,37,1,U
6704,I,95,0,1,U
6706,U,95,0,0,B
6706,U,95,1,0,B
6706,U,95,2,0,B
6706,U,95,3,0,B
6706,U,95,4,0,B
6706,U,95,5,0,B
6706,U,95,6,0,B
6706,U,95,7,0,B
6706,U,95,8,0,B
6706,U,95,9,0,B
6706,U,95,10,2,D
6719,I,96,0,1,D
6722,D,96,0,0,B
6724,D,97,0,0,B
6726,I,98,0,1,D
6728,D,98,0,0,B
6730,I,99,0,1,D
6732,D,99,0,0,B
6719,I,96,1,1,D
6735,D,96,0,0,B
6737,I,97,0,1,D
6739,D,98,0,0,B
6741,I,99,0,1,D
6743,D,99,0,0,B
6706,U,95,11,0,B
6706,U,95,12,1,D
6748,I,96,0,1,D
6750,D,96,0,0,B
6752,I,97,0,1,D
6754,D,97,0,0,B
6756,I,98,0,1,D
6758,D,98,0,0,B
6760,I,99,0,1,D
6763,D,99,0,0,B
6760,I,99,1,1,D
6767,D,99,0,0,B
6706,U,95,13,1,D
6771,I,96,0,1,D
6773,D,96,0,0,B
6775,I,97,0,1,D
6777,D,97,0,0,B
6779,I,98,0,1,D
6781,D,98,0,0,B
6783,I,99,0,1,D
6786,D,99,0,0,B
6783,I,99,1,0,B
6706,U,95,14,1,U
6791,I,96,0,1,U
6793,U,96,0,0,B
6793,U,96,1,0,B
6793,U,96,2,0,B
6793,U,96,3,0,B
6793,U,96,4,0,B
6793,U,96,5,0,B
6793,U,96,6,0,B
6793,U,96,7,0,B
6793,U,96,8,0,B
6793,U,96,9,0,B
6793,U,96,10,0,B
6793,U,96,11,0,B
6793,U,96,12,0,B
6793,U,96,13,0,B
6793,U,96,14,0,B
6793,U,96,15,0,B
6793,U,96,16,1,D
6812,I,97,0,1,D
6814,D,97,0,0,B
6816,I,98,0,1,D
6818,D,98,0,0,B
6820,I,99,0,1,D
6822,D,99,0,0,B
6816,I,98,1,0,B
6793,U,96,17,0,B
6793,U,96,18,0,B
6793,U,96,19,0,B
6793,U,96,20,0,B
6793,U,96,21,0,B
6793,U,96,22,0,B
6793,U,96,23,0,B
6793,U,96,24,0,B
6833,I,97,0,1,U
6836,U,97,0,0,B
6836,U,97,1,0,B
6836,U,97,2,0,B
6836,U,97,3,0,B
6836,U,97,4,0,B
6836,U,97,5,0,B
6836,U,97,6,0,B
6836,U,97,7,1,D
6846,D,98,0,0,B
6848,I,99,0,1,D
6850,D,99,0,0,B
6836,U,97,8,0,B
6836,U,97,9,0,B
6836,U,97,10,0,B
6856,I,98,0,0,B
6836,U,97,11,0,B
6860,I,98,0,0,B
6836,U,97,12,0,B
6836,U,97,13,0,B
6836,U,97,14,0,B
6865,I,98,0,1,W
6867,W,98,0,0,B
6867,W,98,1,0,B
6867,W,98,2,0,B
6867,W,98,3,0,B
6867,W,98,4,1,D
6874,I,99,0,1,D
6876,D,99,0,0,B
6867,W,98,5,1,D
6880,I,99,0,1,D
6882,D,99,0,0,B
6867,W,98,6,1,D
6886,I,99,0,1,D
6888,D,99,0,0,B
6867,W,98,7,1,D
6892,I,99,0,1,D
6894,D,99,0,0,B
6867,W,98,8,1,D
6898,I,99,0,1,D
6900,D,99,0,0,B
6867,W,98,9,0,B
6867,W,98,10,0,B
6867,W,98,11,0,B
6867,W,98,12,0,B
6867,W,98,13,0,B
6907,I,99,0,1,D
6910,D,99,0,0,B
6907,I,99,1,0,B
6865,I,98,1,1,W
6865,I,98,2,0,B
6865,I,98,2,0,B
6706,U,95,15,1,W
6918,I,96,0,1,W
6920,W,96,0,0,B
6920,W,96,1,0,B
6920,W,96,2,0,B
6920,W,96,3,0,B
6920,W,96,4,0,B
6920,W,96,5,0,B
6920,W,96,6,0,B
6920,W,96,7,0,B
6920,W,96,8,0,B
6920,W,96,9,0,B
6920,W,96,10,0,B
6920,W,96,11,0,B
6933,I,97,0,1,W
6935,W,97,0,0,B
6935,W,97,1,0,B
6935,W,97,2,0,B
6935,W,97,3,0,B
6935,W,97,4,0,B
6935,W,97,5,0,B
6935,W,97,6,0,B
6935,W,97,7,0,B
6944,I,98,0,1,D
6946,D,98,0,0,B
6948,I,99,0,1,D
6951,D,99,0,0,B
6948,I,99,1,1,D
6955,D,99,0,0,B
6948,I,99,2,0,B
6706,U,95,16,1,U
6960,I,96,0,1,U
6962,U,96,0,0,B
6962,U,96,1,0,B
6962,U,96,2,0,B
6962,U,96,3,0,B
6962,U,96,4,0,B
6962,U,96,5,0,B
6962,U,96,6,0,B
6962,U,96,7,0,B
6962,U,96,8,0,B
6962,U,96,9,0,B
6962,U,96,10,0,B
6962,U,96,11,0,B
6962,U,96,12,0,B
6962,U,96,13,0,B
6962,U,96,14,0,B
6962,U,96,15,0,B
6962,U,96,16,0,B
6962,U,96,17,0,B
6962,U,96,18,0,B
6962,U,96,19,1,W
6984,W,97,0,0,B
6984,W,97,1,0,B
6984,W,97,2,0,B
6984,W,97,3,0,B
6984,W,97,4,0,B
6984,W,97,5,0,B
6991,I,98,0,1,D
6993,D,98,0,0,B
6995,I,99,0,1,D
6998,D,99,0,0,B
6995,I,99,1,1,D
7002,D,99,0,0,B
6962,U,96,20,1,W
7006,W,97,0,0,B
7006,W,97,1,0,B
7006,W,97,2,0,B
7006,W,97,3,0,B
7006,W,97,4,0,B
7006,W,97,5,0,B
7006,W,97,6,0,B
7006,W,97,7,0,B
7006,W,97,8,0,B
7006,W,97,9,0,B
7018,I,98,0,0,B
7006,W,97,10,1,D
7022,I,98,0,1,D
7024,D,98,0,0,B
7026,D,99,0,0,B
7022,I,98,1,0,B
7029,I,98,0,1,D
7032,D,98,0,0,B
7034,I,99,0,1,D
7036,D,99,0,0,B
7029,I,98,1,1,W
7039,W,98,0,0,B
7039,W,98,1,0,B
7039,W,98,2,0,B
7039,W,98,3,0,B
7039,W,98,4,0,B
7039,W,98,5,0,B
7039,W,98,6,0,B
7039,W,98,7,0,B
7048,I,99,0,1,D
7051,D,99,0,0,B
7048,I,99,1,1,D
7055,D,99,0,0,B
7048,I,99,2,0,B
7029,I,98,2,0,B
6962,U,96,21,0,B
7060,I,97,0,1,U
7063,U,97,0,0,B
7063,U,97,1,0,B
7063,U,97,2,0,B
7063,U,97,3,1,D
7069,I,98,0,1,D
7071,D,98,0,0,B
7073,I,99,0,1,D
