cid,class,year,metamer_rank,number_ramif,ramif_class
9529,D,98,0,0,B
9512,W,96,8,0,B
9512,W,96,9,1,D
9534,D,98,0,0,B
9536,I,99,0,1,D
9538,D,99,0,0,B
9512,W,96,10,0,B
9512,W,96,11,0,B
9542,I,97,0,1,W
9545,W,97,0,0,B
9545,W,97,1,0,B
9545,W,97,2,0,B
9545,W,97,3,0,B
9545,W,97,4,1,D
9552,D,98,0,0,B
9554,I,99,0,1,D
9557,D,99,0,0,B
9554,I,99,1,0,B
9545,W,97,5,0,B
9545,W,97,6,1,D
9563,D,98,0,0,B
9565,I,99,0,1,D
9567,D,99,0,0,B
9545,W,97,7,1,D
9571,D,98,0,0,B
9573,I,99,0,0,B
9545,W,97,8,1,D
9577,D,99,0,0,B
9545,W,97,9,0,B
9545,W,97,10,0,B
9545,W,97,11,0,B
9545,W,97,12,0,B
9583,W,98,0,0,B
9583,W,98,1,0,B
9583,W,98,2,0,B
9583,W,98,3,0,B
9583,W,98,4,0,B
9583,W,98,5,0,B
9583,W,98,6,0,B
9583,W,98,7,0,B
9592,I,99,0,1,W
9595,W,99,0,0,B
9595,W,99,1,0,B
9595,W,99,2,0,B
9595,W,99,3,0,B
9595,W,99,4,0,B
9595,W,99,5,0,B
9592,I,99,1,0,B
9509,U,95,1,1,W
9604,W,96,0,0,B
9604,W,96,1,0,B
9604,W,96,2,0,B
9604,W,96,3,0,B
9604,W,96,4,1,D
9611,D,97,0,0,B
9613,D,98,0,0,B
9604,W,96,5,1,I
9617,I,0,0,0,B
9604,W,96,6,1,I
9621,I,0,0,0,B
9604,W,96,7,0,B
9604,W,96,8,0,B
9625,D,97,0,0,B
9627,D,98,0,0,B
9629,I,99,0,1,D
9631,D,99,0,0,B
3,U,94,48,1,U
9635,U,95,0,0,B
9635,U,95,1,0,B
9635,U,95,2,0,B
9635,U,95,3,0,B
9635,U,95,4,1,I
9642,I,0,0,0,B
9635,U,95,5,1,D
9646,D,96,0,0,B
9648,I,97,0,1,U
9650,U,97,0,0,B
9650,U,97,1,0,B
9650,U,97,2,0,B
9650,U,97,3,0,B
9650,U,97,4,0,B
9650,U,97,5,1,D
9658,D,98,0,0,B
9650,U,97,6,0,B
9650,U,97,7,1,D
9663,D,98,0,0,B
9665,I,99,0,0,B
9650,U,97,8,1,D
9669,D,98,0,0,B
9671,I,99,0,0,B
9650,U,97,9,0,B
9650,U,97,10,1,D
9676,D,99,0,0,B
9650,U,97,11,0,B
9650,U,97,12,1,D
9681,D,98,0,0,B
9650,U,97,13,1,D
9685,D,98,0,0,B
9687,I,99,0,1,D
9689,D,99,0,0,B
9650,U,97,14,0,B
9650,U,97,15,1,D
9694,D,98,0,0,B
9650,U,97,16,1,D
9698,D,98,0,0,B
9650,U,97,17,0,B
9650,U,97,18,1,D
9703,D,98,0,0,B
9705,I,99,0,1,D
9708,D,99,0,0,B
9705,I,99,1,0,B
9650,U,97,19,0,B
9650,U,97,20,0,B
9713,I,98,0,1,W
9716,W,98,0,0,B
9716,W,98,1,0,B
9716,W,98,2,0,B
9716,W,98,3,0,B
9716,W,98,4,0,B
9722,I,99,0,1,D
9725,D,99,0,0,B
9722,I,99,1,0,B
9713,I,98,1,1,W
9730,W,98,0,0,B
9730,W,98,1,0,B
9730,W,98,2,0,B
9730,W,98,3,0,B
9730,W,98,4,0,B
9730,W,98,5,0,B
9730,W,98,6,1,D
9739,D,99,0,0,B
9730,W,98,7,0,B
9730,W,98,8,0,B
9730,W,98,9,0,B
9730,W,98,10,0,B
9730,W,98,11,0,B
9730,W,98,12,0,B
9747,I,99,0,1,W
9750,W,99,0,0,B
9750,W,99,1,0,B
9750,W,99,2,0,B
9750,W,99,3,0,B
9750,W,99,4,0,B
9747,I,99,1,0,B
9713,I,98,2,0,B
9635,U,95,6,1,W
9760,W,96,0,0,B
9760,W,96,1,0,B
9760,W,96,2,0,B
9760,W,96,3,0,B
9760,W,96,4,1,D
9767,D,98,0,0,B
9760,W,96,5,0,B
9760,W,96,6,0,B
9771,I,97,0,1,D
9773,D,97,0,0,B
9775,D,98,0,0,B
9777,I,99,0,1,W
9779,W,99,0,0,B
9779,W,99,1,0,B
9779,W,99,2,0,B
9779,W,99,3,0,B
9779,W,99,4,0,B
9635,U,95,7,1,I
9787,I,0,0,1,D
9789,D,99,0,0,B
9635,U,95,8,1,I
9793,I,0,0,0,B
9635,U,95,9,0,B
9635,U,95,10,1,W
9798,W,96,0,0,B
9798,W,96,1,0,B
9798,W,96,2,0,B
9798,W,96,3,0,B
9798,W,96,4,1,D
9805,D,98,0,0,B
9807,I,99,0,1,D
9809,D,99,0,0,B
9798,W,96,5,0,B
9798,W,96,6,1,D
9814,D,98,0,0,B
9816,I,99,0,1,D
9818,D,99,0,0,B
9798,W,96,7,1,D
9822,D,98,0,0,B
9798,W,96,8,0,B
9798,W,96,9,1,D
9827,D,98,0,0,B
9829,I,99,0,1,D
9831,D,99,0,0,B
9798,W,96,10,0,B
9798,W,96,11,0,B
9835,I,97,0,1,W
9838,W,98,0,0,B
9838,W,98,1,0,B
9838,W,98,2,0,B
9838,W,98,3,0,B
9838,W,98,4,0,B
9838,W,98,5,0,B
9838,W,98,6,0,B
9838,W,98,7,0,B
9838,W,98,8,0,B
9838,W,98,9,0,B
9838,W,98,10,0,B
9850,I,99,0,1,U
9853,U,99,0,0,B
9853,U,99,1,0,B
9853,U,99,2,0,B
9853,U,99,3,0,B
9853,U,99,4,0,B
9853,U,99,5,0,B
9853,U,99,6,0,B
9853,U,99,7,0,B
9853,U,99,8,0,B
9853,U,99,9,0,B
9853,U,99,10,0,B
9853,U,99,11,0,B
9853,U,99,12,0,B
9853,U,99,13,0,B
9853,U,99,14,0,B
9853,U,99,15,0,B
9853,U,99,16,0,B
9853,U,99,17,0,B
9853,U,99,18,0,B
9853,U,99,19,0,B
9850,I,99,1,0,B
9835,I,97,1,1,U
9876,U,97,0,0,B
9876,U,97,1,0,B
9876,U,97,2,0,B
9876,U,97,3,1,D
9882,D,98,0,0,B
9876,U,97,4,1,D
9886,D,98,0,0,B
9888,I,99,0,1,D
9890,D,99,0,0,B
9876,U,97,5,0,B
9876,U,97,6,0,B
9876,U,97,7,1,D
9896,D,98,0,0,B
9898,I,99,0,1,D
9901,D,99,0,0,B
9898,I,99,1,1,W
9905,W,99,0,0,B
9905,W,99,1,0,B
9905,W,99,2,0,B
9905,W,99,3,0,B
9905,W,99,4,0,B
9876,U,97,8,1,D
9913,D,98,0,0,B
9915,I,99,0,1,D
9917,D,99,0,0,B
9876,U,97,9,1,D
9921,D,98,0,0,B
9876,U,97,10,1,D
9925,D,98,0,0,B
9927,I,99,0,1,W
9929,W,99,0,0,B
9929,W,99,1,0,B
9929,W,99,2,0,B
9929,W,99,3,0,B
9929,W,99,4,0,B
9876,U,97,11,1,D
9937,D,98,0,0,B
9876,U,97,12,1,D
9941,D,98,0,0,B
9943,I,99,0,1,D
9945,D,99,0,0,B
9876,U,97,13,0,B
9876,U,97,14,1,D
9950,D,99,0,0,B
9876,U,97,15,0,B
9876,U,97,16,1,D
9955,D,98,0,0,B
9876,U,97,17,0,B
9876,U,97,18,0,B
9876,U,97,19,0,B
9876,U,97,20,0,B
9876,U,97,21,0,B
9876,U,97,22,0,B
9876,U,97,23,0,B
9876,U,97,24,0,B
9876,U,97,25,0,B
9876,U,97,26,0,B
9876,U,97,27,0,B
9968,W,98,0,0,B
9968,W,98,1,0,B
9968,W,98,2,0,B
9968,W,98,3,0,B
9968,W,98,4,0,B
9968,W,98,5,1,I
9976,I,99,0,1,D
9978,D,99,0,0,B
9968,W,98,6,0,B
9968,W,98,7,1,I
9983,I,99,0,1,D
9985,D,99,0,0,B
9968,W,98,8,1,I
9989,I,99,0,1,D
9991,D,99,0,0,B
9968,W,98,9,1,I
9995,I,99,0,1,W
9997,W,99,0,0,B
9997,W,99,1,0,B
9997,W,99,2,0,B
9997,W,99,3,0,B
9997,W,99,4,0,B
9968,W,98,10,0,B
9968,W,98,11,0,B
9968,W,98,12,1,I
10007,I,99,0,1,D
10009,D,99,0,0,B
9968,W,98,13,1,I
10013,I,99,0,1,D
10015,D,99,0,0,B
9968,W,98,14,1,I
10019,I,99,0,1,D
10021,D,99,0,0,B
9968,W,98,15,0,B
9968,W,98,16,0,B
9968,W,98,17,0,B
10026,I,99,0,1,D
10028,D,99,0,0,B
9635,U,95,11,0,B
9635,U,95,12,1,D
10033,D,96,0,0,B
10035,D,97,0,0,B
10037,D,98,0,0,B
10039,I,99,0,0,B
9635,U,95,13,0,B
9635,U,95,14,1,W
10044,W,96,0,0,B
10044,W,96,1,0,B
10044,W,96,2,0,B
10044,W,96,3,0,B
10044,W,96,4,0,B
10044,W,96,5,0,B
10044,W,96,6,0,B
10044,W,96,7,0,B
10044,W,96,8,0,B
10054,I,97,0,1,W
10057,W,97,0,0,B
10057,W,97,1,0,B
10057,W,97,2,0,B
10057,W,97,3,0,B
10057,W,97,4,0,B
10057,W,97,5,0,B
10057,W,97,6,0,B
10057,W,97,7,0,B
10066,W,98,0,0,B
10066,W,98,1,0,B
10066,W,98,2,0,B
10066,W,98,3,0,B
10066,W,98,4,1,D
10073,D,99,0,0,B
10066,W,98,5,0,B
10066,W,98,6,0,B
10066,W,98,7,0,B
10066,W,98,8,0,B
10066,W,98,9,0,B
10066,W,98,10,0,B
10081,I,99,0,1,W
10084,W,99,0,0,B
10084,W,99,1,0,B
10084,W,99,2,0,B
10084,W,99,3,0,B
10084,W,99,4,0,B
10081,I,99,1,1,W
10092,W,99,0,0,B
10092,W,99,1,0,B
10092,W,99,2,0,B
10092,W,99,3,0,B
10092,W,99,4,0,B
10092,W,99,5,0,B
10092,W,99,6,0,B
10092,W,99,7,0,B
9635,U,95,15,0,B
9635,U,95,16,0,B
9635,U,95,17,1,I
10105,I,0,0,0,B
9635,U,95,18,0,B
9635,U,95,19,1,I
10110,I,0,0,0,B
9635,U,95,20,1,I
10114,I,96,0,1,W
10116,W,96,0,0,B
10116,W,96,1,0,B
10116,W,96,2,0,B
10120,W,96,0,1,I
10123,I,99,0,1,D
10126,D,99,0,0,B
10123,I,99,1,0,B
10120,W,96,1,0,B
10120,W,96,2,0,B
10120,W,96,3,0,B
10120,W,96,4,0,B
10133,I,97,0,1,D
10136,D,97,0,0,B
10138,W,98,0,0,B
10138,W,98,1,0,B
10138,W,98,2,0,B
10138,W,98,3,0,B
10138,W,98,4,0,B
10138,W,98,5,0,B
10138,W,98,6,0,B
10138,W,98,7,0,B
10138,W,98,8,0,B
10138,W,98,9,0,B
10138,W,98,10,0,B
10150,I,99,0,1,W
10153,W,99,0,0,B
10153,W,99,1,0,B
10153,W,99,2,0,B
10153,W,99,3,0,B
10153,W,99,4,0,B
10153,W,99,5,0,B
10153,W,99,6,0,B
10150,I,99,1,1,W
10163,W,99,0,0,B
10163,W,99,1,0,B
10163,W,99,2,0,B
10163,W,99,3,0,B
10163,W,99,4,0,B
10150,I,99,2,0,B
9635,U,95,21,1,I
10172,I,0,0,0,B
9635,U,95,22,1,I
10176,I,0,0,0,B
9635,U,95,23,1,I
10180,I,96,0,1,D
10182,D,96,0,0,B
10184,I,97,0,1,W
10187,W,97,0,0,B
10187,W,97,1,0,B
10187,W,97,2,0,B
10187,W,97,3,0,B
10187,W,97,4,0,B
10187,W,97,5,0,B
10187,W,97,6,0,B
10195,W,98,0,0,B
10195,W,98,1,0,B
10195,W,98,2,0,B
10195,W,98,3,0,B
10195,W,98,4,0,B
10195,W,98,5,1,D
10203,D,99,0,0,B
10195,W,98,6,1,I
10207,I,99,0,1,D
10209,D,99,0,0,B
10195,W,98,7,0,B
10195,W,98,8,1,I
10214,I,99,0,1,D
10216,D,99,0,0,B
10195,W,98,9,0,B
10195,W,98,10,0,B
10195,W,98,11,0,B
10195,W,98,12,0,B
10222,I,99,0,1,W
10224,W,99,0,0,B
10224,W,99,1,0,B
10224,W,99,2,0,B
10224,W,99,3,0,B
10224,W,99,4,0,B
9635,U,95,24,0,B
9635,U,95,25,0,B
9635,U,95,26,0,B
9635,U,95,27,0,B
9635,U,95,28,0,B
9635,U,95,29,0,B
9635,U,95,30,0,B
9635,U,95,31,1,I
10239,I,96,0,1,U
10241,U,96,0,0,B
10241,U,96,1,0,B
10241,U,96,2,0,B
10241,U,96,3,0,B
10241,U,96,4,0,B
10241,U,96,5,0,B
10241,U,96,6,0,B
10241,U,96,7,0,B
10241,U,96,8,0,B
10241,U,96,9,0,B
10241,U,96,10,0,B
10241,U,96,11,0,B
10241,U,96,12,0,B
10241,U,96,13,0,B
10241,U,96,14,0,B
10241,U,96,15,0,B
10241,U,96,16,0,B
10241,U,96,17,0,B
10241,U,96,18,1,U
10262,U,97,0,0,B
10262,U,97,1,0,B
10262,U,97,2,0,B
10262,U,97,3,0,B
10262,U,97,4,1,D
10269,D,98,0,0,B
10262,U,97,5,1,D
10273,D,98,0,0,B
10275,I,99,0,1,D
10277,D,99,0,0,B
10262,U,97,6,1,D
10281,D,98,0,0,B
10262,U,97,7,1,I
10285,I,98,0,1,D
10287,D,98,0,0,B
10289,I,99,0,1,D
10292,D,99,0,0,B
10289,I,99,1,0,B
10262,U,97,8,1,D
10297,D,98,0,0,B
10262,U,97,9,1,D
10301,D,98,0,0,B
10303,I,99,0,1,D
10305,D,99,0,0,B
10262,U,97,10,1,D
10309,D,98,0,0,B
10311,I,99,0,1,D
10314,D,99,0,0,B
10311,I,99,1,0,B
10262,U,97,11,0,B
10262,U,97,12,0,B
10262,U,97,13,1,D
10321,D,98,0,0,B
10323,I,99,0,1,D
10325,D,99,0,0,B
10262,U,97,14,1,D
10329,D,98,0,0,B
10331,I,99,0,1,D
10333,D,99,0,0,B
10262,U,97,15,0,B
10262,U,97,16,0,B
10262,U,97,17,0,B
10262,U,97,18,0,B
10262,U,97,19,0,B
10262,U,97,20,0,B
10262,U,97,21,0,B
10262,U,97,22,1,D
10344,D,98,0,0,B
10346,I,99,0,1,D
10348,D,99,0,0,B
10262,U,97,23,0,B
10262,U,97,24,0,B
10352,U,98,0,0,B
10352,U,98,1,0,B
10352,U,98,2,0,B
10352,U,98,3,0,B
10352,U,98,4,0,B
10352,U,98,5,0,B
10352,U,98,6,0,B
10352,U,98,7,1,I
10362,I,99,0,1,D
10364,D,99,0,0,B
10352,U,98,8,1,I
10368,I,99,0,1,D
10370,D,99,0,0,B
10352,U,98,9,0,B
10352,U,98,10,1,I
10375,I,99,0,1,D
10378,D,99,0,0,B
10375,I,99,1,0,B
10352,U,98,11,1,I
10383,I,99,0,1,D
10385,D,99,0,0,B
10352,U,98,12,1,I
10389,I,99,0,1,W
10391,W,99,0,0,B
10391,W,99,1,0,B
10391,W,99,2,0,B
10391,W,99,3,0,B
10391,W,99,4,0,B
10352,U,98,13,0,B
10352,U,98,14,1,I
10400,I,99,0,1,W
10402,W,99,0,0,B
10402,W,99,1,0,B
10402,W,99,2,0,B
10402,W,99,3,0,B
10402,W,99,4,0,B
10402,W,99,5,0,B
10402,W,99,6,0,B
10402,W,99,7,0,B
10402,W,99,8,0,B
10402,W,99,9,0,B
10402,W,99,10,0,B
10352,U,98,15,0,B
10352,U,98,16,0,B
10352,U,98,17,1,D
10418,D,99,0,0,B
10352,U,98,18,0,B
10352,U,98,19,0,B
10352,U,98,20,0,B
10352,U,98,21,0,B
10352,U,98,22,0,B
10425,I,99,0,1,W
10428,W,99,0,0,B
10428,W,99,1,0,B
10428,W,99,2,0,B
10428,W,99,3,0,B
10428,W,99,4,0,B
10428,W,99,5,0,B
10428,W,99,6,0,B
10428,W,99,7,0,B
10428,W,99,8,0,B
10428,W,99,9,0,B
10428,W,99,10,0,B
10428,W,99,11,0,B
10428,W,99,12,0,B
10428,W,99,13,0,B
10425,I,99,1,0,B
10241,U,96,19,1,W
10446,W,97,0,0,B
10448,I,98,0,1,W
10451,W,98,0,0,B
10451,W,98,1,0,B
10451,W,98,2,0,B
10451,W,98,3,0,B
10451,W,98,4,0,B
10451,W,98,5,0,B
10451,W,98,6,0,B
10451,W,98,7,0,B
10451,W,98,8,0,B
10461,I,99,0,1,U
10463,U,99,0,0,B
10463,U,99,1,0,B
10463,U,99,2,0,B
10463,U,99,3,0,B
10463,U,99,4,0,B
10463,U,99,5,0,B
10463,U,99,6,0,B
10463,U,99,7,0,B
10463,U,99,8,0,B
10463,U,99,9,0,B
10463,U,99,10,0,B
10463,U,99,11,0,B
10463,U,99,12,0,B
10463,U,99,13,0,B
10463,U,99,14,0,B
10463,U,99,15,0,B
10463,U,99,16,0,B
10241,U,96,20,0,B
10241,U,96,21,1,W
10484,W,97,0,0,B
10484,W,97,1,0,B
10484,W,97,2,0,B
10484,W,97,3,0,B
10484,W,97,4,0,B
10484,W,97,5,1,D
10492,D,98,0,0,B
10484,W,97,6,0,B
10484,W,97,7,1,D
10497,D,98,0,0,B
10499,I,99,0,0,B
10484,W,97,8,1,I
10503,I,98,0,1,D
10505,D,98,0,0,B
10484,W,97,9,0,B
10484,W,97,10,1,I
10510,I,98,0,1,D
10512,D,98,0,0,B
10514,I,99,0,1,D
10516,D,99,0,0,B
10484,W,97,11,0,B
10484,W,97,12,1,D
10521,D,98,0,0,B
10523,I,99,0,1,D
10525,D,99,0,0,B
10484,W,97,13,0,B
10484,W,97,14,0,B
10484,W,97,15,0,B
10484,W,97,16,0,B
10531,I,98,0,1,W
10534,W,98,0,0,B
10534,W,98,1,0,B
10534,W,98,2,0,B
10534,W,98,3,0,B
10534,W,98,4,1,I
10541,I,99,0,1,D
10543,D,99,0,0,B
10534,W,98,5,0,B
10534,W,98,6,1,I
10548,I,99,0,1,D
10550,D,99,0,0,B
10534,W,98,7,0,B
10534,W,98,8,0,B
10534,W,98,9,0,B
10555,I,99,0,1,W
10558,W,99,0,0,B
10558,W,99,1,0,B
10558,W,99,2,0,B
10558,W,99,3,0,B
10558,W,99,4,0,B
10558,W,99,5,0,B
10555,I,99,1,0,B
10241,U,96,22,0,B
10241,U,96,23,1,D
10569,D,98,0,0,B
10571,I,99,0,1,W
10574,W,99,0,0,B
10574,W,99,1,0,B
10574,W,99,2,0,B
10574,W,99,3,0,B
10574,W,99,4,0,B
10574,W,99,5,0,B
10571,I,99,1,0,B
10241,U,96,24,0,B
10583,I,97,0,1,U
10586,U,97,0,0,B
10586,U,97,1,0,B
10586,U,97,2,1,D
10591,D,98,0,0,B
10593,I,99,0,1,D
10595,D,99,0,0,B
10586,U,97,3,1,D
10599,D,98,0,0,B
10586,U,97,4,0,B
10586,U,97,5,1,D
10604,D,98,0,0,B
10586,U,97,6,0,B
10586,U,97,7,1,D
10609,D,98,0,0,B
10611,I,99,0,1,D
10613,D,99,0,0,B
10586,U,97,8,1,D
10617,D,98,0,0,B
10619,I,99,0,1,D
10621,D,99,0,0,B
10586,U,97,9,0,B
10586,U,97,10,1,D
10626,D,98,0,0,B
10628,I,99,0,1,W
10631,W,99,0,0,B
10631,W,99,1,0,B
10631,W,99,2,0,B
10631,W,99,3,0,B
10631,W,99,4,0,B
10631,W,99,5,0,B
10631,W,99,6,0,B
10631,W,99,7,0,B
10631,W,99,8,0,B
10631,W,99,9,0,B
10628,I,99,1,0,B
10586,U,97,11,1,D
10645,D,98,0,0,B
10647,I,99,0,1,D
10649,D,99,0,0,B
10586,U,97,12,0,B
10586,U,97,13,1,I
10654,I,98,0,1,D
10656,D,98,0,0,B
10658,I,99,0,1,W
10661,W,99,0,0,B
10661,W,99,1,0,B
10661,W,99,2,0,B
10661,W,99,3,0,B
10661,W,99,4,0,B
10661,W,99,5,0,B
10661,W,99,6,0,B
10661,W,99,7,0,B
10661,W,99,8,0,B
10658,I,99,1,0,B
10586,U,97,14,0,B
10586,U,97,15,0,B
10586,U,97,16,0,B
10586,U,97,17,0,B
10586,U,97,18,0,B
10586,U,97,19,0,B
10586,U,97,20,0,B
10586,U,97,21,0,B
10680,U,98,0,0,B
10680,U,98,1,0,B
10680,U,98,2,0,B
10680,U,98,3,0,B
10680,U,98,4,0,B
10680,U,98,5,0,B
10680,U,98,6,0,B
10680,U,98,7,0,B
10680,U,98,8,1,I
10691,I,99,0,1,W
10693,W,99,0,0,B
10693,W,99,1,0,B
10693,W,99,2,0,B
10693,W,99,3,0,B
10693,W,99,4,0,B
10693,W,99,5,0,B
10680,U,98,9,0,B
10680,U,98,10,1,I
10703,I,99,0,1,D
10705,D,99,0,0,B
10680,U,98,11,1,I
10709,I,99,0,0,B
10680,U,98,12,0,B
10680,U,98,13,0,B
10680,U,98,14,0,B
10680,U,98,15,0,B
10680,U,98,16,0,B
10680,U,98,17,0,B
10680,U,98,18,0,B
10718,I,99,0,1,D
10721,D,99,0,0,B
10718,I,99,1,0,B
9635,U,95,32,0,B
9635,U,95,33,1,I
10727,I,0,0,0,B
9635,U,95,34,1,I
10731,I,0,0,0,B
9635,U,95,35,0,B
9635,U,95,36,0,B
9635,U,95,37,0,B
9635,U,95,38,0,B
9635,U,95,39,1,I
10739,I,0,0,0,B
9635,U,95,40,0,B
9635,U,95,41,0,B
9635,U,95,42,0,B
9635,U,95,43,0,B
9635,U,95,44,0,B
9635,U,95,45,0,B
9635,U,95,46,0,B
9635,U,95,47,0,B
9635,U,95,48,0,B
9635,U,95,49,0,B
9635,U,95,50,0,B
9635,U,95,51,1,D
10754,D,97,0,0,B
10756,D,98,0,0,B
10758,I,99,0,1,D
10760,D,99,0,0,B
9635,U,95,52,0,B
9635,U,95,53,1,W
10765,W,96,0,0,B
10765,W,96,1,0,B
10765,W,96,2,1,I
10770,I,97,0,1,W
10772,W,97,0,0,B
10772,W,97,1,0,B
10772,W,97,2,0,B
10772,W,97,3,0,B
10772,W,97,4,0,B
10772,W,97,5,0,B
10772,W,97,6,0,B
10772,W,97,7,0,B
10772,W,97,8,0,B
10772,W,97,9,0,B
10783,D,98,0,0,B
10785,I,99,0,1,D
10787,D,99,0,0,B
10765,W,96,3,0,B
10765,W,96,4,0,B
10791,W,96,0,0,B
10791,W,96,1,0,B
10791,W,96,2,1,D
10796,D,97,0,0,B
10798,I,98,0,1,D
10800,D,98,0,0,B
10802,I,99,0,1,D
10804,D,99,0,0,B
10791,W,96,3,0,B
10791,W,96,4,0,B
10791,W,96,5,0,B
10791,W,96,6,0,B
10791,W,96,7,0,B
10791,W,96,8,0,B
10812,I,97,0,1,W
10815,W,97,0,0,B
10815,W,97,1,0,B
10815,W,97,2,1,D
10820,D,98,0,0,B
10815,W,97,3,0,B
10815,W,97,4,1,D
10825,D,98,0,0,B
10827,I,99,0,1,D
10830,D,99,0,0,B
10827,I,99,1,0,B
10815,W,97,5,0,B
10815,W,97,6,1,D
10836,D,98,0,0,B
10838,I,99,0,1,D
10840,D,99,0,0,B
10815,W,97,7,1,D
10844,D,98,0,0,B
10815,W,97,8,1,D
10848,D,98,0,0,B
10815,W,97,9,1,D
10852,D,98,0,0,B
10854,I,99,0,1,D
10857,D,99,0,0,B
10854,I,99,1,0,B
10815,W,97,10,0,B
10815,W,97,11,1,W
10863,W,98,0,0,B
10863,W,98,1,0,B
10863,W,98,2,0,B
10863,W,98,3,0,B
10863,W,98,4,0,B
10863,W,98,5,0,B
10870,I,99,0,1,D
10873,D,99,0,0,B
10870,I,99,1,0,B
10815,W,97,12,0,B
10815,W,97,13,0,B
10815,W,97,14,0,B
10879,I,98,0,1,W
10882,W,98,0,0,B
10882,W,98,1,0,B
10882,W,98,2,0,B
10882,W,98,3,0,B
10882,W,98,4,1,D
10889,D,99,0,0,B
10882,W,98,5,0,B
10882,W,98,6,0,B
10882,W,98,7,0,B
10882,W,98,8,0,B
10895,I,99,0,1,W
10898,W,99,0,0,B
10898,W,99,1,0,B
10898,W,99,2,0,B
10898,W,99,3,0,B
10898,W,99,4,0,B
10895,I,99,1,0,B
10879,I,98,1,1,I
10879,I,98,2,0,B
10879,I,98,2,0,B
9635,U,95,54,1,D
10910,D,98,0,0,B
10912,D,99,0,0,B
9635,U,95,55,0,B
9635,U,95,56,0,B
9635,U,95,57,0,B
9635,U,95,58,1,D
10919,D,96,0,0,B
10921,D,97,0,0,B
10923,I,98,0,0,B
9635,U,95,59,1,W
10927,W,96,0,0,B
10927,W,96,1,0,B
10927,W,96,2,0,B
10927,W,96,3,0,B
10927,W,96,4,1,D
10934,D,97,0,0,B
10936,D,98,0,0,B
10938,I,99,0,0,B
10927,W,96,5,0,B
10927,W,96,6,0,B
10927,W,96,7,0,B
10927,W,96,8,0,B
10927,W,96,9,1,D
10946,D,98,0,0,B
10948,D,99,0,0,B
10927,W,96,10,0,B
10927,W,96,11,0,B
10927,W,96,12,1,I
10954,I,0,0,0,B
10927,W,96,13,0,B
10927,W,96,14,0,B
10927,W,96,15,0,B
10927,W,96,16,0,B
10927,W,96,17,0,B
10927,W,96,18,0,B
10927,W,96,19,0,B
10927,W,96,20,0,B
10927,W,96,21,0,B
10965,U,96,0,0,B
10965,U,96,1,0,B
10965,U,96,2,0,B
10965,U,96,3,0,B
10965,U,96,4,0,B
10965,U,96,5,0,B
10965,U,96,6,0,B
10965,U,96,7,0,B
10965,U,96,8,0,B
10965,U,96,9,0,B
10965,U,96,10,0,B
10965,U,96,11,0,B
10965,U,96,12,0,B
10965,U,96,13,0,B
10965,U,96,14,0,B
10965,U,96,15,1,I
10983,I,0,0,0,B
10965,U,96,16,1,W
10987,W,97,0,0,B
10987,W,97,1,0,B
10987,W,97,2,0,B
10987,W,97,3,0,B
10987,W,97,4,1,I
10994,I,98,0,1,D
10997,D,98,0,0,B
10999,D,99,0,0,B
10994,I,98,1,0,B
10987,W,97,5,1,I
11004,I,98,0,1,D
11007,D,98,0,0,B
11009,D,99,0,0,B
11004,I,98,1,1,I
11004,I,98,2,0,B
11004,I,98,2,0,B
10987,W,97,6,0,B
10987,W,97,7,0,B
10987,W,97,8,0,B
10987,W,97,9,0,B
10987,W,97,10,0,B
10987,W,97,11,0,B
10987,W,97,12,0,B
11021,I,98,0,1,W
11024,W,98,0,0,B
11024,W,98,1,0,B
11024,W,98,2,0,B
11024,W,98,3,0,B
11024,W,98,4,1,D
11031,D,99,0,0,B
11024,W,98,5,0,B
11024,W,98,6,1,D
11036,D,99,0,0,B
11024,W,98,7,1,D
11040,D,99,0,0,B
11024,W,98,8,0,B
11024,W,98,9,0,B
11044,I,99,0,1,W
11047,W,99,0,0,B
11047,W,99,1,0,B
11047,W,99,2,0,B
11047,W,99,3,0,B
11047,W,99,4,0,B
11047,W,99,5,0,B
11047,W,99,6,0,B
11047,W,99,7,0,B
11047,W,99,8,0,B
11047,W,99,9,0,B
11047,W,99,10,0,B
11044,I,99,1,0,B
11021,I,98,1,1,I
11021,I,98,2,0,B
11021,I,98,2,0,B
10965,U,96,17,1,W
11065,W,97,0,0,B
11065,W,97,1,0,B
11065,W,97,2,0,B
11065,W,97,3,0,B
11065,W,97,4,0,B
11065,W,97,5,0,B
11065,W,97,6,0,B
11065,W,97,7,0,B
11065,W,97,8,0,B
11075,I,98,0,1,D
11078,D,98,0,0,B
11080,D,99,0,0,B
11075,I,98,1,0,B
10965,U,96,18,1,W
11085,W,97,0,0,B
11085,W,97,1,0,B
11085,W,97,2,1,D
11090,D,98,0,0,B
11092,I,99,0,1,D
11094,D,99,0,0,B
11085,W,97,3,1,D
11098,D,98,0,0,B
11085,W,97,4,0,B
10965,U,96,19,1,W
11103,W,97,0,0,B
11103,W,97,1,0,B
11103,W,97,2,0,B
11103,W,97,3,0,B
11103,W,97,4,1,I
11110,I,0,0,0,B
11103,W,97,5,0,B
11103,W,97,6,1,I
11115,I,98,0,1,D
11118,D,98,0,0,B
11120,D,99,0,0,B
11115,I,98,1,0,B
11103,W,97,7,1,I
11125,I,98,0,1,D
11127,D,98,0,0,B
11103,W,97,8,1,I
11131,I,98,0,1,D
