name;col;row;treatment;volume;diameter;height;estimated_leaf_area;STAR;max_excentricity
X7759;3;15;WW;3.43217595;1.029170613;2.150249281;5.378823474;0.64490075;0.344945353
X7759;4;15;WD;2.967999611;1.445365439;1.960490892;3.999883742;0.70198865;0.300901631
X7759;9;65;WW;3.174008266;1.030069141;2.155676527;3.514704563;0.823147452;0.288498305
X7759;10;65;WD;1.995215136;0.815567656;2.004225126;2.977710819;0.746477435;0.328193926
X8199;3;16;WW;3.285005897;2.225685225;2.196312953;3.078874973;0.93732798;0.795200749
X8199;4;16;WD;1.390187843;0.833933668;2.333306775;2.18793933;0.855617018;0.330624742
X8199;9;39;WW;1.422456427;0.806518236;1.942901285;1.216663041;0.830690628;0.240975824
X8200;3;17;WW;2.51884466;0.828311505;2.085170378;2.819218689;0.726975986;0.4580653
X8200;4;17;WD;2.112300926;1.018285023;2.272276801;1.388390873;1.053965536;0.266347976
X8200;9;16;WW;3.371067211;1.480470149;2.580095565;2.95526754;0.911545296;0.622656855
X8200;10;16;WD;1.592742167;1.094422368;1.90111331;1.963798123;0.808324552;0.285270095
X8201;3;18;WW;2.557284281;0.693354088;2.042836607;5.621322915;0.454422666;0.320969018
X8201;4;18;WD;2.703207202;0.925135915;2.413697004;5.87173793;0.498302545;0.363677143
X8201;9;38;WW;1.144896884;0.426863038;2.215572013;2.030409739;0.71176287;0.164358878
X8201;10;38;WD;0.766646223;0.354114797;1.675692882;2.020974669;0.406851256;0.095517271
X8202;3;19;WW;1.961512141;0.925244682;2.414728563;3.38573952;0.66444782;0.398566561
X8202;4;19;WD;2.673017806;1.088853684;2.704837848;3.032047356;0.790022628;0.324157947
X8202;7;71;WW;2.160946206;1.036417385;2.580703255;2.75390745;0.848103622;0.606500231
X8202;8;71;WD;4.425251125;1.32546452;2.808813079;4.345020981;0.819598776;0.554295285
X8203;3;20;WW;2.245000644;0.991627257;1.717098737;2.602747632;0.781399973;0.311397225
X8203;4;20;WD;3.382258824;1.083348659;2.176770194;4.625953293;0.698474606;0.481270957
X8203;7;51;WW;3.365264334;1.375519924;2.413942872;4.517854623;0.71314622;0.178770947
X8203;8;51;WD;4.584558583;1.130518477;2.307334752;6.428458843;0.665078632;0.48866212
X8209;3;21;WW;5.156210313;1.460540475;2.314024968;6.3489872;0.671119547;0.388418819
X8209;4;21;WD;3.34003567;1.314630422;1.737755705;4.840270928;0.631381432;0.901133716
X8209;9;70;WW;3.820092059;1.395072452;2.179503997;4.858610375;0.685171279;0.427528094
X8209;10;70;WD;3.223254854;1.219249998;1.665565555;3.523768256;0.714706305;0.363006368
X8211;3;22;WW;0.846797717;0.508985608;2.710602297;1.339900453;0.980857946;0.249849017
X8211;4;22;WD;1.095371138;0.41300499;2.574090525;1.712555038;0.820567471;0.200067072
X8211;9;58;WW;1.645956501;0.563138495;2.532018661;2.136572075;0.836375894;0.648204829
X8211;10;58;WD;0.928584105;0.502346548;2.028986554;1.196369613;0.715580188;0.593572007
X8212;3;23;WW;2.830500488;1.145654465;1.875226849;4.402264822;0.524415883;0.418076753
X8212;4;23;WD;1.533155716;0.867419783;1.400428181;2.76360294;0.428293879;0.167923321
X8212;7;75;WW;3.44200297;1.234001981;2.314265531;4.99800484;0.654444737;0.462382756
X8212;8;75;WD;2.575681778;1.083860415;1.978381853;4.943831385;0.527410681;0.282717191
X8214;3;24;WW;3.003418532;1.13624204;2.671914452;2.791587157;0.843827839;0.309493227
X8214;4;24;WD;2.884825072;1.17400269;2.232781464;2.679011088;0.805127642;0.50853692
X8214;7;34;WW;1.669968946;0.808387382;2.193192843;1.631139599;0.887233537;0.302273175
X8214;8;34;WD;2.391913299;0.941578158;2.12006803;2.690555616;0.710333492;0.53950191
X8215;3;25;WW;3.85390069;1.784144841;2.104829361;4.782224835;0.638392575;0.39703864
X8215;4;25;WD;3.666396632;1.473833127;2.024245598;3.358208094;0.837068598;0.253177138
X8215;9;8;WW;3.667245444;1.40874823;2.013880895;4.458807394;0.603674362;0.444502571
X8215;10;8;WD;3.716150156;1.524748877;1.901314724;3.140778497;0.682400745;0.314535668
X8218;4;26;WD;4.156389354;1.661449294;2.347025245;5.515138769;0.642756492;0.337781791
X8218;5;80;WW;6.079189172;1.50396966;2.694189928;7.857135573;0.624971295;0.448050923
X8218;6;80;WD;3.428212164;1.211755802;2.531310767;5.078194773;0.625086363;0.769292927
X8220;3;27;WW;2.814179569;0.76904079;2.299256582;5.48361986;0.55300761;0.224397682
X8220;4;27;WD;1.020481767;0.32748539;2.003446805;2.059672248;0.669775534;0.299043959
X8220;9;5;WW;1.744765445;0.901031767;2.430232054;3.048792333;0.737164596;0.432026699
X8220;10;5;WD;0.926616062;0.397690762;1.861503532;2.161114192;0.652621832;0.20119413
X8222;3;28;WW;3.626211006;0.983714821;2.619029259;5.465381036;0.633746612;0.141233317
X8222;4;28;WD;3.204623267;0.877889728;2.596159677;4.778278402;0.650949475;0.303650263
X8222;9;53;WW;2.215598993;0.906495441;2.105747634;3.779325653;0.604158684;0.273481674
X8222;10;53;WD;1.041931803;0.431326806;1.890537869;2.121313025;0.605175779;0.315448603
X8223;3;29;WW;2.431368908;0.812637941;2.411409872;4.519678185;0.581001976;0.559100982
X8223;4;29;WD;3.233870907;0.91345174;2.738657371;5.12828396;0.611775122;0.405597613
X8223;7;30;WW;1.162246343;0.413874745;2.487648418;1.691623201;0.955539177;0.46315892
X8223;8;30;WD;2.169482939;0.664031751;2.353449396;3.793565825;0.656514012;0.315945649
X8224;3;30;WW;5.506482215;1.643298876;2.492882283;4.949158945;0.818688599;0.326274383
X8224;4;30;WD;6.086741059;1.572165062;2.801116776;5.367174975;0.859648139;0.472803274
X8224;7;36;WW;4.564547873;1.551310825;2.795474944;3.96590506;0.961412528;0.658354239
X8224;8;36;WD;3.961481952;1.256547688;2.323609961;3.977432529;0.851804837;0.357703654
X8226;3;31;WW;4.298608266;1.065547527;3.052003049;6.501777892;0.687590508;0.236892158
X8226;4;31;WD;2.404687018;1.419825877;1.952483871;2.777458648;0.754445727;0.640829675
X8226;7;61;WW;3.666188988;1.435446098;2.407931496;4.004548733;0.796523942;0.579185767
X8226;8;61;WD;2.843514736;1.051384887;2.267828156;4.417222256;0.660403613;0.314595241
X8227;4;32;WD;1.45965167;0.670931593;2.05820156;2.414253493;0.674734759;0.22334845
X8227;7;22;WW;3.654890955;1.210219544;2.232836301;3.414875238;0.674172877;0.356738411
X8227;8;22;WD;1.334641599;0.668554643;1.60725532;2.442428148;0.572537398;0.298858111
X8228;3;33;WW;2.2925556;0.854338036;2.562873552;3.732072838;0.651841333;0.400844409
X8228;4;33;WD;1.08026134;0.360101844;2.276519924;2.419551266;0.6637726;0.23414714
X8228;9;31;WW;1.063344647;0.556819495;2.190889772;1.600963958;0.789669619;0.450088606
X8228;10;31;WD;1.498671037;0.61551529;2.126050684;2.249114087;0.764220177;0.228240683
X8229;3;34;WW;1.539787577;0.571194288;2.400063372;2.47041557;0.825609999;0.577802604
X8229;9;41;WW;1.367098717;0.56748918;2.187023451;2.759093543;0.656634315;0.364275543
X8229;10;41;WD;1.940577577;0.712246372;2.106426146;3.07739933;0.647904511;0.564715566
X8232;3;35;WW;2.420562524;0.797918002;2.437120706;3.572291533;0.714561888;0.185505952
X8232;4;35;WD;1.769985919;0.682979059;2.134008002;3.543995693;0.630248878;0.218056423
X8232;9;51;WW;3.181841547;1.508992313;2.412646702;3.436638349;0.80499095;0.449044384
X8232;10;51;WD;2.133667139;1.460764029;1.961419222;3.180793203;0.63871106;0.269854196
X8233;3;36;WW;2.68992672;1.130751679;2.344025048;2.892492693;0.819742386;0.282062369
X8233;4;36;WD;3.157854942;1.720575241;2.155737047;3.210342303;0.741721413;0.535247407
X8233;9;80;WW;4.510057606;1.397431111;2.55763154;4.974257098;0.706845371;0.612327027
X8233;10;80;WD;1.68546459;0.919827225;1.926643498;2.259204497;0.72996557;0.672708838
X8236;3;37;WW;3.879479195;0.929301937;3.207358543;3.158494189;1.023866813;0.354892578
X8236;4;37;WD;5.491581465;1.861990936;3.059190268;3.386362075;1.005400527;0.676545274
X8236;9;72;WW;4.975040484;1.176133792;2.97746772;6.145492557;0.751901674;0.302212878
X8236;10;72;WD;3.707880365;1.781786827;2.987516939;2.430953472;1.085628097;0.45149127
X8237;3;38;WW;2.222864355;1.551561975;2.241849787;2.563141372;0.712137589;0.42898895
X8237;4;38;WD;1.769631273;0.560534225;2.345635882;3.354354753;0.608575651;0.241923742
X8237;7;60;WW;3.28969763;1.165166;2.4213605;6.791964227;0.50592629;0.438620936
X8237;8;60;WD;1.178283309;0.39539279;2.125433334;2.802669349;0.628674123;0.279147467
X8238;3;39;WW;4.766400215;1.251753928;2.571813026;6.255385161;0.631841879;0.199499554
X8238;4;39;WD;3.436498057;0.980323127;2.50692452;4.991496391;0.648265432;0.370128545
X8238;7;43;WW;5.128359554;1.868201458;2.577657836;5.330664509;0.679378923;0.493745596
X8238;8;43;WD;3.51509883;0.844181455;2.794885474;5.951204416;0.600066475;0.53040678
X8239;3;40;WW;4.504661513;2.063018162;2.676085313;3.030684114;1.021790129;0.475666765
X8239;4;40;WD;5.120982461;2.179360075;2.881075754;1.882708935;1.367906945;0.928867384
X8239;7;93;WW;4.048964951;2.033033781;2.618408607;3.017504937;0.948217605;0.588113649
X8239;8;93;WD;3.275342703;1.546072251;2.862248306;1.808082169;1.189763843;0.503600781
X8242;3;41;WW;0.758077812;0.313221152;2.106755178;1.866143706;0.779848933;0.347133473
X8242;4;41;WD;1.563546792;0.742883852;2.111385105;2.801410272;0.681542126;0.320845959
X8242;9;86;WW;1.653593848;0.531342177;2.460539831;3.674334796;0.64728528;0.127625854
X8242;10;86;WD;1.958067196;0.740451759;2.320388038;4.490508781;0.593882127;0.224149737
X8244;3;42;WW;1.366309546;1.137072386;2.248837363;2.630860865;0.714476521;0.117383322
X8244;4;42;WD;0.908754069;0.494202584;2.002572531;1.651312394;0.72710726;0.172996185
X8244;5;55;WW;1.937248289;1.018657672;2.308747537;2.839256953;0.721586003;0.523765722
X8245;3;43;WW;5.510880083;1.363834136;2.460949189;5.343316779;0.731985398;0.588288779
X8245;4;43;WD;2.560439003;1.260863316;1.794457374;1.799360262;0.917750206;0.516010146
X8245;7;57;WW;3.824656175;1.217786838;2.542806275;4.091788143;0.793329532;0.433094078
X8245;8;57;WD;4.149315373;1.226247414;2.318682504;6.069515333;0.626380106;0.3076946
X8246;3;44;WW;2.905253339;0.93248245;2.164028787;5.472957382;0.511955134;0.366288151
X8246;4;44;WD;4.513386842;2.054467619;2.059497435;3.121873097;0.962758475;0.492813029
X8246;7;94;WW;2.484107552;1.454713435;2.091008131;2.332675292;0.826994747;0.5301547
X8246;8;94;WD;4.018784759;1.486029177;2.077547306;3.640514036;0.743755321;0.373907289
X8247;3;45;WW;0.132911848;0.155815727;1.05267666;0.466537726;0.462858106;0.253344651
X8247;4;45;WD;0.447022707;0.357115536;1.468965527;0.54423071;0.741741846;0.315783575
X8247;9;27;WW;0.518370235;0.550168569;1.41319033;0.714177891;0.592175108;0.352140878
X8247;10;27;WD;0.158930867;0.197376959;1.103948176;0.334810539;0.339295878;0.212100789
X8249;3;46;WW;1.47865341;0.738500033;2.385184064;1.671942771;1.052858597;0.25836243
X8249;4;46;WD;1.825265728;0.749157862;2.253505729;2.582020048;0.751375059;0.538717296
X8249;7;46;WW;1.478379658;0.777067075;2.120799769;1.652526629;0.940301663;0.687451447
X8249;8;46;WD;1.503822971;0.764448109;1.707695164;2.384778184;0.690451699;0.257936974
X8250;3;47;WW;2.901697954;1.29056696;2.46840275;4.654825499;0.68022306;0.958877738
X8250;4;47;WD;2.250421756;0.924644694;1.730022428;4.216456178;0.460219792;0.158752399
X8250;5;56;WW;3.024685789;1.15685564;1.736794753;5.432767251;0.512543385;0.383505776
X8250;6;56;WD;4.008445892;1.786087229;2.005873406;7.251641436;0.518505461;0.391064495
X8252;3;48;WW;0.733793275;0.317968085;2.100614576;1.384346835;0.829433909;0.279325638
X8252;4;48;WD;1.57185467;0.753563091;2.122719255;2.739066645;0.633834182;0.242663623
X8252;5;68;WW;2.159656219;1.042201226;2.213990818;3.324972303;0.669452097;0.303043541
X8252;6;68;WD;2.622394606;0.959326512;2.309366802;3.792144664;0.662902662;0.538211962
X8256;3;49;WW;1.572120572;0.58328726;2.454737167;3.493114424;0.667238291;0.605655311
X8256;4;49;WD;1.933250384;0.797152401;2.50952755;2.841179882;0.823121583;0.561751161
X8256;7;83;WW;1.370194065;0.51240888;2.031552339;2.459389782;0.612106802;0.123538985
X8256;8;83;WD;2.7236369;1.162433042;2.226681716;3.617870166;0.693067107;0.318015321
X8380;3;50;WW;1.072438251;0.411877469;1.923757792;2.157906256;0.702833824;0.268787401
X8380;4;50;WD;2.55187603;0.798681685;2.392934963;3.71137834;0.739697749;0.340015524
X8380;5;67;WW;3.007895385;0.947129357;2.538405423;4.5457848;0.699330072;0.287549711
X8380;6;67;WD;2.617955983;1.477806835;2.04508307;3.747660143;0.606706515;0.276017189
X8381;3;51;WW;3.069632321;1.497556049;2.762727614;3.240582147;0.894588522;0.441047285
X8381;4;51;WD;1.444420357;0.653234663;2.120328826;1.495381256;0.996330435;0.589872241
X8381;9;52;WW;2.060214529;0.880432924;1.988495241;1.426588858;1.003694257;0.529808026
X8381;10;52;WD;2.140294023;0.820661965;2.318511171;1.999840992;0.885688365;0.365683405
X8383;3;52;WW;1.41236717;0.407793463;2.519907898;3.059403892;0.708091022;0.332048804
X8383;4;52;WD;1.29206478;0.485286908;2.192079163;2.921181393;0.629008949;0.144728032
X8383;9;63;WW;1.334449147;0.435476048;2.453554634;2.437553821;0.759337145;0.271154253
X8383;10;63;WD;0.783552468;0.265993365;2.097584536;1.811127386;0.686631228;0.340853855
X8386;3;53;WW;2.128024789;1.038228782;1.806297598;2.179730112;0.7900376;0.257468148
X8386;4;53;WD;2.691281256;1.526896798;1.700697622;3.038242921;0.788647882;0.502396685
X8386;9;2;WW;0.438973356;0.347650398;1.689175633;0.512671476;0.840356818;0.31842818
X8386;10;2;WD;2.165970879;2.198148004;1.288988305;1.681418144;0.916064424;0.411914846
X8388;3;54;WW;2.409166735;1.183145991;2.044162769;2.447447548;0.794323431;0.673502389
X8388;4;54;WD;2.236739803;0.86271815;2.121046105;2.241478388;0.819669067;0.389661293
X8388;7;74;WW;1.87861005;1.004237108;2.184943033;2.011191904;0.821108598;0.857281582
X8388;8;74;WD;1.268627466;0.842552736;1.30892157;1.900939544;0.547005339;0.602703431
X8389;3;55;WW;2.337670958;1.002879243;1.886936351;4.006416704;0.631605593;0.548505178
X8389;4;55;WD;1.691615764;0.794051848;1.739577441;2.431669314;0.713653561;0.491485478
X8389;7;96;WW;2.499818532;1.061651082;2.03632716;3.734285782;0.668962368;0.400456407
X8389;8;96;WD;1.767882019;0.851267048;1.606339423;3.903440084;0.489307417;0.27838284
X8390;3;56;WW;1.120547257;0.45377571;2.239339296;2.394175487;0.734640935;0.524355695
X8390;9;42;WW;2.628739195;1.12650256;1.988894868;4.834192908;0.555861471;0.327715472
X8390;10;42;WD;1.258381513;0.576656182;1.695238458;2.277021654;0.538954728;0.236405401
X8392;3;57;WW;1.922302769;1.592215953;1.977897463;2.986169724;0.606852744;0.519493487
X8392;4;57;WD;2.692046959;1.013936389;2.319427509;2.44603648;0.817434746;0.796371001
X8392;7;35;WW;3.041888508;1.152553976;2.032806303;2.479875081;0.811621044;0.440889843
X8392;8;35;WD;2.588155352;1.053771961;1.972448201;2.774828369;0.75965961;0.616751066
X8396;3;58;WW;3.719935449;0.917147796;3.067574527;5.593781003;0.690728119;0.532808204
X8396;4;58;WD;3.229925184;1.144286305;2.490406488;3.466229518;0.81409079;0.471336561
X8396;9;21;WW;2.013192207;0.824010222;2.393041725;2.775495848;0.817583872;0.17551916
X8396;10;21;WD;2.018506704;0.846921947;2.053939549;2.631829256;0.788476198;0.242693683
X8398;3;59;WW;2.577747449;0.76777038;2.429245851;4.050633831;0.65383013;0.380727099
X8398;4;59;WD;2.730415793;1.211406177;2.033385244;3.354174231;0.635467022;0.609172775
X8398;7;2;WW;2.774260657;2.143640952;1.570855115;2.022264301;0.991996156;0.851637063
X8404;4;60;WD;1.426958395;0.834231134;1.850563634;2.798667744;0.619169361;0.290506757
X8404;7;9;WW;2.090232412;1.041988937;1.759356607;3.039876287;0.606831084;0.712872332
X8404;8;9;WD;2.274077719;1.000734251;1.859171792;2.499924842;0.682546652;0.379363889
X8405;3;61;WW;5.990139535;2.654725952;2.090482313;4.479773328;0.819356857;0.422228436
X8405;4;61;WD;4.506969824;1.77744667;2.08150453;5.448847404;0.656242146;0.818585581
X8405;9;30;WW;7.184194071;2.702816446;2.267114152;5.507310827;0.866861144;0.935636121
X8405;10;30;WD;7.204954111;2.50805127;2.477996857;5.352818588;0.835462775;0.688041686
X8407;3;62;WW;5.05058115;1.826646401;2.214952773;5.312344233;0.692769961;0.37039395
X8407;4;62;WD;5.587570344;1.919138884;2.561738596;5.626954535;0.72477382;0.333691966
X8407;9;36;WW;6.402194163;2.074841192;2.424410289;4.001775018;1.05563442;0.448890079
X8407;10;36;WD;3.856857473;1.598105173;2.174673084;3.975495306;0.764704147;0.634747629
X8409;3;63;WW;3.972924563;1.547228958;3.063845848;3.386179109;0.891072297;0.460031029
X8409;4;63;WD;2.38596175;0.835737367;2.651176901;2.710548417;0.770598407;0.355818922
X8409;7;92;WW;3.288667218;1.573796295;3.155426449;1.392756091;1.36205198;0.650292901
X8409;8;92;WD;3.303531434;1.353733862;2.324400285;4.307551759;0.663294097;0.284336898
X8411;3;64;WW;3.432933318;0.973858337;2.393864882;6.405000175;0.51099321;0.304696878
X8411;4;64;WD;1.562167068;0.704039357;1.88780003;2.3121442;0.646628833;0.405593306
X8411;9;10;WW;3.707731481;1.26844932;2.32925396;5.070508172;0.642248514;0.659546399
X8411;10;10;WD;2.635132598;1.161138906;2.234399913;4.708780652;0.535619869;0.491984191
X8412;3;65;WW;1.786925384;0.413573814;2.862645694;3.670381768;0.741045932;0.131242602
X8412;4;65;WD;1.50156995;0.554136476;2.695303968;3.803240849;0.661449632;0.247819339
X8412;7;72;WW;3.961131196;2.118650194;2.874997261;4.705858202;0.709359625;0.462447269
X8412;8;72;WD;2.340151048;0.820100466;2.32381897;2.84770796;0.760972118;0.345208882
X8414;3;66;WW;3.055472035;1.411847378;2.702362912;2.590767013;1.023456059;0.321823387
X8414;4;66;WD;2.485270778;1.008923495;2.768355247;3.216319664;0.827821967;0.257677776
X8414;9;95;WW;3.350227732;1.561663359;2.30276386;3.00234582;0.848191981;0.533077762
X8414;10;95;WD;1.684396663;0.528427787;2.527224766;2.178696053;0.936144456;0.197281846
X8415;3;67;WW;4.08292867;1.051008507;2.238130478;4.626941927;0.674934289;1.019282475
X8415;4;67;WD;4.054529706;1.562279886;2.169909942;3.133590101;0.862562225;0.778430455
X8415;7;4;WW;5.528540544;2.318287517;2.348413191;5.864722415;0.726827155;0.634726194
X8415;8;4;WD;3.867477518;1.368901838;1.79255561;3.999362778;0.654762541;0.835633234
X8416;3;68;WW;3.785078119;1.235126194;2.260980362;4.59068583;0.634226099;0.462788058
X8416;4;68;WD;2.64466514;1.346189569;2.112188037;4.780147297;0.5574639;0.361897159
X8416;9;97;WW;2.914757245;1.21442992;1.977979287;3.173869134;0.659028702;0.571473868
X8416;10;97;WD;1.961565601;1.030424405;1.435723267;3.436651202;0.475761499;0.767763639
X8607;3;69;WW;4.762373313;1.712091711;2.502102599;6.196535936;0.657972666;0.814075458
X8607;4;69;WD;2.305251728;0.964437618;2.121774192;4.396102154;0.60023872;0.790892371
X8607;9;73;WW;3.290304757;1.259118595;2.464235487;5.07032049;0.598720041;0.500077998
X8607;10;73;WD;2.256063617;1.052229931;2.515982994;3.058143804;0.72082834;0.555811155
X8690;4;70;WD;1.43016881;0.668027273;1.803618001;3.206244392;0.541327345;0.225781516
X8690;7;78;WW;1.000686944;0.339623329;1.973192648;1.896886035;0.623248444;0.293917986
X8690;8;78;WD;1.98328403;0.738320751;2.023756666;4.050051657;0.506998441;0.398129135
X8691;3;71;WW;0.983232378;0.658541024;1.746242543;1.131549409;0.811554077;0.533657249
X8691;4;71;WD;1.540094773;0.747506484;2.191084958;2.370695515;0.744961113;0.769653291
X8691;5;66;WW;2.871659545;0.910984902;2.445664164;3.157926521;0.844251298;0.253857309
X8691;6;66;WD;2.12662552;1.725083229;2.33098918;2.383173418;0.850887881;0.532498534
X8692;3;72;WW;1.776837504;0.415820402;2.897235077;3.219866138;0.736055412;0.460330297
X8692;4;72;WD;1.156518882;0.481238751;2.232140041;1.87380645;0.778779644;0.505209858
X8692;9;23;WW;0.463032775;0.304696527;1.544625007;0.861308951;0.666502566;0.418394639
X8692;10;23;WD;1.387542513;0.495167562;2.016720417;2.196877881;0.665125176;0.454885693
X8693;3;73;WW;1.800131344;0.736721452;1.95657777;2.699681236;0.623385246;0.356099073
X8693;4;73;WD;0.363081607;0.276116844;1.49007627;0.445118672;0.691592711;0.163273705
X8693;5;70;WW;1.353600615;0.597288977;1.856811926;1.845739942;0.767978575;0.427994995
X8693;6;70;WD;2.236681401;0.944040924;2.110224469;2.919185266;0.710554348;0.253641106
X8694;3;74;WW;2.166839538;0.96695126;1.866685682;2.463078642;0.767022653;0.192538135
X8694;9;40;WW;2.199357769;1.05802824;2.027757775;2.236308322;0.907348703;0.480916252
X8694;10;40;WD;1.200387463;0.594168408;1.70901816;2.073215552;0.658927282;0.506808512
X8697;3;75;WW;4.288906812;1.078896921;2.714364673;4.14330348;0.846145463;0.404793412
X8697;4;75;WD;1.782841504;1.066873976;2.026414784;1.972457451;0.931564998;0.50627706
X8697;7;40;WW;2.736253161;1.223038989;1.854469826;2.056102652;0.962826291;1.025652561
X8697;8;40;WD;1.651875192;1.003821233;1.966229058;1.856578165;0.844979017;0.699878146
X8698;5;76;WW;1.181989118;0.421245537;2.136895866;2.479453584;0.753346836;0.280034726
X8698;6;76;WD;1.759838805;0.610549062;2.24692203;2.980864786;0.776336564;0.422329619
X8699;3;77;WW;2.881609179;1.407489938;2.027016765;3.220165046;0.701438463;0.474122921
X8699;4;77;WD;2.864820263;1.091587837;2.416373489;5.02289624;0.580601377;0.331741903
X8699;7;63;WW;4.589131775;1.857094815;2.75801083;3.716638975;0.83253738;0.592543199
X8699;8;63;WD;2.337849775;1.231285056;2.218526123;3.120614957;0.667114366;0.411695957
X8702;3;78;WW;2.086293119;0.695067663;2.633183828;2.973766532;0.810461536;0.31509508
X8702;4;78;WD;2.805395854;0.906186236;2.229065689;4.196777281;0.639390074;0.277634263
X8702;7;68;WW;4.133907737;1.028875221;2.800930523;4.164890803;0.80375854;0.271402735
X8702;8;68;WD;1.824833204;0.914674555;1.812933889;2.637145937;0.635267151;0.180289048
X8703;3;79;WW;3.782171364;0.991178326;2.96624241;6.116639768;0.658825969;0.750996345
X8703;4;79;WD;1.974131824;0.733382242;2.250209366;3.857343791;0.636069079;0.36575957
X8703;5;60;WW;1.752469525;0.742686177;2.686571378;2.781520173;0.82979518;0.283863745
X8703;6;60;WD;1.974797966;0.789885473;2.100852997;3.804099141;0.605721983;0.241100232
X8705;3;80;WW;3.686809118;1.148599811;3.08798071;2.860987427;1.04379244;0.852967167
X8705;4;80;WD;2.781274596;1.136892122;2.318509279;2.424224912;0.904672734;0.345719675
X8705;9;62;WW;3.010055012;0.976466607;2.712138159;2.386598468;1.07900783;0.74463025
X8705;10;62;WD;3.057999375;2.085587408;1.78735685;2.32935686;0.849950609;0.616904272
X8706;3;81;WW;3.603728259;1.029932765;2.793151603;3.375665949;0.897116459;0.465072956
X8706;4;81;WD;2.641532622;0.633053946;2.282676682;5.21160669;0.560148889;0.284077569
X8706;9;25;WW;3.585178776;1.329966388;2.09358928;3.715540048;0.700508356;0.327912033
X8706;10;25;WD;2.717292751;0.733103886;2.87319451;2.671999516;0.970755337;0.512428507
X8710;3;82;WW;3.43944845;1.782925821;2.641789075;5.523147227;0.620281819;0.423798775
X8710;4;82;WD;1.777339669;0.817531353;2.200497004;2.676694505;0.686333483;0.182676616
X8710;7;80;WW;3.717072577;1.366525327;2.616563091;5.511327294;0.658647843;0.582425517
X8710;8;80;WD;2.843888752;1.539386371;1.927805115;3.576276114;0.696334062;1.006225751
X8713;4;83;WD;4.76294097;1.631628194;2.16105167;5.959893997;0.631390506;1.114213102
X8713;7;24;WW;3.089530195;1.503885595;2.259193891;3.039624064;0.764240149;0.433423402
X8713;8;24;WD;5.200184183;1.856515323;2.478084893;6.418728021;0.584052415;1.154784946
X8717;3;84;WW;1.272361342;0.62622235;1.769657924;1.466442774;0.763154741;0.278556553
X8717;4;84;WD;1.531734379;0.697383855;1.947706246;2.519950699;0.631800873;0.189930293
X8717;7;52;WW;0.856576814;0.437779535;1.807288794;1.177047177;0.761601278;0.362378734
X8717;8;52;WD;1.131611877;0.673743467;1.51521014;1.280007861;0.682328279;0.168756156
X8718;4;85;WD;5.727004592;1.877675203;2.321953383;5.711895531;0.744312705;0.586506376
X8718;7;77;WW;5.593116195;2.995921507;2.730168238;2.189340115;1.317592737;0.493055075
X8718;8;77;WD;5.257084592;1.866266956;2.353772038;4.426342594;0.74079807;0.415965305
X8719;3;86;WW;4.391970184;1.3722385;2.502709966;5.36172696;0.676521202;0.676542586
X8719;4;86;WD;2.348643183;0.718629402;2.24805192;3.748211874;0.638888652;0.659583252
X8719;7;44;WW;2.28411681;0.759167003;2.409559705;2.277731833;0.865479872;0.661916865
X8719;8;44;WD;1.251640845;0.545999336;1.931050572;1.962262906;0.693166547;0.396657999
X8723;3;87;WW;4.444209957;2.016865164;1.871545259;4.415944034;0.704435338;0.564521124
X8723;4;87;WD;5.453815831;1.558472956;2.792935457;8.442632309;0.56060222;0.678058598
X8723;9;67;WW;5.122314518;1.762420061;2.342699321;6.467090751;0.618465475;0.493143263
X8724;3;88;WW;2.100150308;0.460530193;2.51887799;4.895192464;0.543847649;0.187202892
X8724;4;88;WD;1.640229365;0.508348434;2.774374558;3.967372239;0.610127719;0.133870985
X8724;5;82;WW;1.774459029;0.746270603;2.374305664;3.345114698;0.663991904;0.496173636
X8724;6;82;WD;1.647487945;0.47823804;2.463133908;3.812507767;0.589575501;0.560795007
X8726;3;89;WW;3.835268491;1.340694023;2.675707963;4.922639263;0.727295007;0.292796991
X8726;4;89;WD;2.601090194;1.094477839;2.036613944;4.581940558;0.582027849;0.241595895
X8726;5;87;WW;2.25535077;0.658552681;2.540693392;2.82917858;0.781393517;0.299462454
X8726;6;87;WD;2.016783508;0.948052568;2.196123486;2.918980714;0.668684153;0.480357682
X8732;3;90;WW;1.423466635;0.469946785;2.496689849;1.728832751;0.96759011;0.284303568
X8732;4;90;WD;1.855481426;0.569511553;2.604605373;2.792318067;0.799371648;0.24535073
X8732;9;28;WW;2.030606064;0.637230381;2.466706853;3.142323176;0.726923172;0.402329734
X8732;10;28;WD;3.985688216;2.118382653;2.428487591;2.607494308;0.800391291;0.521183515
X8734;3;91;WW;5.105650874;1.232461909;2.665831945;7.960414829;0.607749127;0.317621687
X8734;4;91;WD;4.076340652;1.58030435;2.223586048;6.241372141;0.563524149;0.304706859
X8734;5;85;WW;3.230182577;0.900819663;2.453985966;6.970078497;0.544828122;0.366166079
X8734;6;85;WD;2.77691116;0.879129611;2.153195875;5.45824117;0.536641002;0.29322055
X8735;3;92;WW;3.03487139;0.982933236;2.610938764;4.821356143;0.624404755;0.279277496
X8735;4;92;WD;3.424724108;1.45260963;2.337995519;4.536928634;0.615969683;0.543367766
X8735;5;84;WW;3.518982847;1.063849881;2.509202259;3.967293399;0.773997149;0.337137611
X8735;6;84;WD;2.72008181;1.24985122;1.876151565;3.593121334;0.561895267;0.50110955
