,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
1183,0.7703250271,0.696466742,0.539081991273,0.565261777885,209.317398105,16.6931060543,1.0,32.7530366873,1.94669100559,151.795607173,57.812732077,0.404518886927,0.498828855538,0.149594960546
1184,0.7417275853,0.696475379,0.467561365713,0.481852611544,110.477426806,32.9077553834,1.0,9.12127793651,85.9677562198,88.7972273235,36.2112740681,0.25490561417,0.320909544457,0.330433825635
1185,0.7388484246,0.6963656104,0.425022637687,0.438480908844,238.804543978,32.6374589144,1.0,99.2137666792,11.8965724543,82.6896176448,12.8875006917,0.41116746925,0.140339047656,0.430226476627
1186,0.8030874385,0.69651164,0.537259401628,0.575529317383,244.87420501,4.49859041423,1.0,43.116992091,26.3878275185,223.786300592,30.6237467509,0.626443326173,0.130913712067,0.471380138712
1187,0.7525417406,0.6964571256,0.692455918517,0.724956160161,215.000186991,45.9555299206,1.0,99.3585322441,21.6292362465,112.665976531,41.74434882,0.560550382913,0.189412835095,0.0594328776551
1188,0.7566081568,0.6964956361,0.495823198374,0.514679443327,50.4783106695,41.8775074378,1.0,15.3455643193,45.9418536136,121.536144581,11.5961997799,0.268048020314,0.631929309625,0.321388513527
1189,0.7770265782,0.6963958786,0.600067024612,0.637004257896,212.322086047,69.7103961165,1.0,131.575617664,6.39035162382,166.700362192,6.3739607736,0.524692733341,0.304668261122,0.2153987328
1190,0.7533042663,0.6964776391,0.61570756128,0.645433068162,139.447216285,14.7110738849,1.0,96.1097375955,61.9626002694,114.300234529,27.2896926937,0.745514087486,0.0833555050952,0.205112622075
1191,0.8186417794,0.6964543207,0.564588516251,0.61309864343,245.993451651,69.4879760906,1.0,106.092790942,1.02373090496,258.130413557,19.1143644935,0.895544715368,0.706082169105,0.458825911414
1192,0.814734904,0.696465787,0.623518281784,0.676335424833,102.856947475,22.2758304884,1.0,59.4560604311,66.1942512235,249.512992327,45.3192033566,0.410887311565,0.389528729211,0.300524967026
1193,0.7990493786,0.6964337198,0.661437650508,0.716468840231,0.484066522225,60.1847949445,1.0,153.896793878,63.570552743,215.073910916,68.6855975766,0.600233722015,0.460602248351,0.444006281902
1194,0.7515322114,0.6963827328,0.570019826413,0.595141621486,63.9987346453,72.2260868444,1.0,8.52982680602,85.2435689816,110.606494924,39.8661405579,0.80061972462,0.530210747214,0.265805026391
