,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
5774,0.7746374972,0.6964532438,0.12994358655,0.137611963961,241.943434959,68.8066739743,0.0,92.571844138,47.7899008535,161.315999816,1.07621358243,0.28583255902,0.354351193311,0.369450204227
5775,0.7868770279,0.6964354509,0.141051094954,0.156889887595,59.7380055155,14.0150307383,0.0,162.807115949,57.222240817,188.288467305,2.00695875756,0.544772670363,0.808552137394,0.0239448761254
5776,0.8293482003,0.6964983417,0.134108019345,0.152655859885,184.901313454,57.955803701,0.0,101.077222649,41.5404618524,281.58713073,31.791399972,0.543463951402,0.895974371637,0.0358695910521
5777,0.7592569607,0.6965419218,0.125945156153,0.131162022647,75.1924006272,41.3152834501,0.0,4.59493869178,14.6758525828,127.26656195,10.7379036417,0.829192450511,0.504630196552,0.339752250824
5778,0.765154759,0.6964815574,0.137836210097,0.148396956867,16.5425609521,63.0772570042,0.0,16.285230032,62.7755591325,140.382454307,69.7856649013,0.803756894344,0.856886088022,0.398692261073
5779,0.7454052836,0.6963097901,0.131523371075,0.138397733643,30.0346296034,33.7361263444,0.0,76.1679594582,61.3340125498,97.2689225838,16.4154760524,0.167208797902,0.828492076484,0.465388243919
5780,0.7852149279,0.6964083119,0.135222898727,0.14859427067,218.051814269,26.622381597,0.0,67.7073757469,41.6146265263,184.690426089,64.3991625994,0.546523598797,0.507898406009,0.376167372867
5781,0.7672147054,0.6964364498,0.128427792456,0.133997015868,160.49875493,60.6042181305,0.0,3.10979477326,35.1304815451,145.016461669,15.3021324684,0.648327637976,0.892094171668,0.250817714807
5782,0.7761494986,0.69636063,0.142773635172,0.156179224146,111.60892136,66.0609588972,0.0,154.278178005,56.250657829,164.84764831,11.2905652707,0.633851853087,0.310094743618,0.23041423226
5783,0.8357118897,0.6964674438,0.124821631549,0.138944163267,83.8589911792,52.6249075709,0.0,9.03636502889,14.3048822074,295.654623795,42.493321066,0.696382654857,0.454252236646,0.462676415266
5784,0.7736354816,0.696216386,0.14222511154,0.154807071144,2.90768898574,45.5773356484,0.0,154.049021989,7.53641212159,159.632489261,4.50274509122,0.759496162773,0.79544938899,0.122473509868
5785,0.8312474828,0.6962225915,0.132059308191,0.148970638372,86.9469194013,63.2553422066,0.0,137.860217011,86.2881837786,286.372418887,43.8265858635,0.503620649933,0.678822746933,0.398640994325
5786,0.7872182253,0.6962190792,0.140934959047,0.154237125746,231.116944064,58.1308339402,0.0,64.9568668715,29.297217308,189.514992783,80.7465769423,0.687800098097,0.0593302074037,0.047229201715
5787,0.7609089096,0.6964254263,0.145586254172,0.156299509971,212.722084341,15.6185734518,0.0,155.363446218,73.5407167406,131.159577229,43.1761334263,0.310926687633,0.873736030249,0.068280130096
5788,0.8347099998,0.6965238862,0.124422510732,0.136581596535,185.030105776,68.1798719054,0.0,10.6429366951,37.0963478335,293.326150692,17.8639824729,0.628119071363,0.969379416393,0.4865635949
