,ghi,inside_par_1,inside_par_2,inside_par_3,inside_par_4,inside_par_5,inside_par_6,inside_par_7,inside_par_8,light_on,screen_on
2013-02-14 22:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,,0.0,100.0
2013-02-14 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,100.0
2013-02-15 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.075,0.0,,,0.0,100.0
2013-02-15 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,100.0
2013-02-15 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.075,,,0.0,100.0
2013-02-15 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.025,,,0.0,100.0
2013-02-15 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,0.0,100.0
2013-02-15 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,,0.0188679245283,100.0
2013-02-15 06:00:00+01:00,0.0,99.4,54.45,93.075,85.1,100.0,64.775,,,1.0,100.0
2013-02-15 07:00:00+01:00,4.20754716981,130.25,68.95,120.925,110.875,130.525,83.825,,,1.0,47.1698113208
2013-02-15 08:00:00+01:00,88.679245283,154.35,86.5,141.1,145.025,152.55,103.775,,,1.0,0.0
2013-02-15 09:00:00+01:00,220.283018868,173.0,117.675,170.375,152.7,173.675,125.425,,,1.0,0.0
2013-02-15 10:00:00+01:00,460.433962264,296.65,93.025,121.95,154.95,105.35,111.05,,,0.0754716981132,0.0
2013-02-15 11:00:00+01:00,570.905660377,370.5,244.225,288.275,232.65,172.2,225.95,,,0.0,0.0
2013-02-15 12:00:00+01:00,641.679245283,154.1,119.8,169.85,106.85,141.475,225.825,,,0.0,0.0
2013-02-15 13:00:00+01:00,614.018867925,369.775,513.925,370.25,310.1,491.05,362.6,,,0.0,0.0
2013-02-15 14:00:00+01:00,576.185185185,270.4,340.1,377.35,296.3,250.8,420.85,,,0.0,0.0
2013-02-15 15:00:00+01:00,470.886792453,240.175,157.375,123.45,235.4,123.675,65.75,,,0.0,0.0
2013-02-15 16:00:00+01:00,315.036363636,78.15,80.475,124.525,147.025,103.85,123.175,,,0.490909090909,0.0
2013-02-15 17:00:00+01:00,140.551724138,195.8,151.1,188.1,154.4,182.5,121.4,,,1.0,0.0
2013-02-15 18:00:00+01:00,2.71666666667,137.9,93.8,125.9,115.2,126.5,82.8,,,1.0,70.0
2013-02-15 19:00:00+01:00,0.0,139.525,96.475,131.55,121.225,142.025,89.15,,,1.0,100.0
2013-02-15 20:00:00+01:00,0.0,136.85,101.125,132.5,120.525,144.225,95.325,,,1.0,100.0
2013-02-15 21:00:00+01:00,0.0,50.9,39.55,44.75,40.7,40.1,30.05,,,0.0,100.0
2013-02-15 22:00:00+01:00,0.0,21.475,21.4,20.25,23.075,20.3,16.4,,,0.0,100.0
2013-02-15 23:00:00+01:00,0.0,18.45,27.175,22.525,24.025,22.525,14.025,,,0.0,100.0
2013-02-16 00:00:00+01:00,0.0,25.9,23.075,21.475,19.9,22.225,15.575,,,0.0,100.0
2013-02-16 01:00:00+01:00,0.0,25.875,25.4,22.4,22.525,19.375,15.575,,,0.0,100.0
2013-02-16 02:00:00+01:00,0.0,24.45,29.575,25.75,20.975,21.25,13.8,,,0.0,100.0
2013-02-16 03:00:00+01:00,0.0,21.975,21.725,21.875,17.675,18.45,12.75,,,0.0,100.0
2013-02-16 04:00:00+01:00,0.0,25.825,23.85,22.975,22.4,18.225,15.125,,,0.0,100.0
2013-02-16 05:00:00+01:00,0.0,23.375,19.875,20.1,19.4,14.05,15.35,,,0.0,100.0
2013-02-16 06:00:00+01:00,0.0,113.4,80.95,102.75,92.4,108.925,74.45,,,1.0,100.0
2013-02-16 07:00:00+01:00,,147.15,95.05,135.35,120.65,137.25,95.55,,,,
2013-02-16 08:00:00+01:00,,149.275,104.5,143.025,132.8,153.525,105.175,,,,
2013-02-16 09:00:00+01:00,,168.3,128.35,149.45,152.75,163.475,118.975,,,,
2013-02-16 10:00:00+01:00,,107.925,59.45,74.925,83.9,63.775,57.925,,,,
2013-02-16 11:00:00+01:00,,100.475,98.2,94.1,86.85,71.475,81.325,,,,
2013-02-16 12:00:00+01:00,,168.9,109.225,99.575,89.5,140.7,181.15,,,,
2013-02-16 13:00:00+01:00,,180.7,240.55,238.65,158.175,205.525,259.45,,,,
2013-02-16 14:00:00+01:00,,99.5,126.625,160.85,123.4,107.475,132.7,,,,
2013-02-16 15:00:00+01:00,,101.4,78.025,92.45,87.1,71.025,52.4,,,,
2013-02-16 16:00:00+01:00,,114.25,114.65,138.5,169.05,130.525,147.075,,,,
2013-02-16 17:00:00+01:00,,179.25,132.475,168.725,151.25,173.95,125.85,,,,
2013-02-16 18:00:00+01:00,,135.025,102.325,132.35,128.05,136.825,94.3,,,,
2013-02-16 19:00:00+01:00,,132.45,93.1,126.825,122.075,138.35,89.1,,,,
2013-02-16 20:00:00+01:00,,140.05,99.275,133.75,120.825,141.05,92.9,,,,
2013-02-16 21:00:00+01:00,,45.875,41.875,45.525,42.45,44.875,29.1,,,,
2013-02-16 22:00:00+01:00,,21.9,28.025,25.3,21.6,20.825,14.75,,,,
2013-02-16 23:00:00+01:00,,21.175,26.675,24.675,25.75,18.625,18.225,,,,
2013-02-17 00:00:00+01:00,,24.925,23.0,22.7,22.0,22.225,14.225,,,,
2013-02-17 01:00:00+01:00,,24.45,25.825,23.5,22.65,19.925,16.775,,,,
2013-02-17 02:00:00+01:00,,20.95,24.525,21.15,23.1,18.925,14.5,,,,
2013-02-17 03:00:00+01:00,,31.125,29.275,22.2,23.975,20.625,15.225,,,,
2013-02-17 04:00:00+01:00,,24.675,33.475,23.375,24.5,25.425,17.75,,,,
2013-02-17 05:00:00+01:00,,22.275,28.75,23.925,28.375,25.925,19.4,,,,
2013-02-17 06:00:00+01:00,,103.525,82.575,102.6,94.725,105.625,72.125,,,,
2013-02-17 07:00:00+01:00,,147.5,101.025,131.725,113.6,149.775,89.375,,,,
2013-02-17 08:00:00+01:00,,153.95,112.675,146.675,156.675,160.9,112.925,,,,
2013-02-17 09:00:00+01:00,,177.375,153.325,178.65,162.475,191.65,139.1,,,,
2013-02-17 10:00:00+01:00,,208.95,133.925,142.1,170.175,150.425,125.475,,,,
2013-02-17 11:00:00+01:00,,222.9,215.2,235.375,189.075,198.3,198.325,,,,
2013-02-17 12:00:00+01:00,,208.45,185.65,180.8,160.15,189.45,181.975,,,,
2013-02-17 13:00:00+01:00,,284.425,424.4,344.15,237.025,417.7,357.625,,,,
2013-02-17 14:00:00+01:00,,246.85,309.95,311.7,323.425,285.7,347.7,,,,
2013-02-17 15:00:00+01:00,,240.075,187.075,150.425,193.975,162.775,123.1,,,,
2013-02-17 16:00:00+01:00,,170.425,148.35,171.6,190.45,168.975,164.4,,,,
2013-02-17 17:00:00+01:00,,180.65,127.375,168.1,154.7,174.7,127.85,,,,
2013-02-17 18:00:00+01:00,,146.55,100.8,140.95,128.7,141.05,94.125,,,,
2013-02-17 19:00:00+01:00,,124.725,90.9,125.375,120.325,137.95,91.225,,,,
2013-02-17 20:00:00+01:00,,141.675,102.5,131.4,123.45,136.125,91.425,,,,
2013-02-17 21:00:00+01:00,,48.575,36.175,44.675,43.65,42.2,34.525,,,,
2013-02-17 22:00:00+01:00,,24.975,28.575,25.075,23.775,18.425,18.5,,,,
2013-02-17 23:00:00+01:00,,22.3,23.85,22.65,23.45,22.675,17.3,,,,
2013-02-18 00:00:00+01:00,,23.625,26.575,18.875,25.575,19.0,15.925,,,,
2013-02-18 01:00:00+01:00,,22.875,27.0,25.85,22.125,25.7,17.45,,,,
2013-02-18 02:00:00+01:00,,24.775,24.85,23.45,21.45,21.05,17.25,,,,
2013-02-18 03:00:00+01:00,,27.7,32.05,19.475,26.95,23.725,14.1,,,,
2013-02-18 04:00:00+01:00,,21.4,32.125,23.625,25.125,23.6,19.9,,,,
2013-02-18 05:00:00+01:00,,22.375,36.425,23.625,25.5,28.6,18.725,,,,
2013-02-18 06:00:00+01:00,,107.675,78.525,105.25,89.6,108.2,71.2,,,,
2013-02-18 07:00:00+01:00,,135.975,99.85,135.5,116.1,142.35,90.025,,,,
2013-02-18 08:00:00+01:00,52.75,157.225,99.85,141.4,125.0,146.25,97.95,,,1.0,0.0
2013-02-18 09:00:00+01:00,84.0,177.025,122.425,169.6,151.825,171.175,123.25,,,1.0,0.0
2013-02-18 10:00:00+01:00,106.016666667,189.075,144.525,181.95,182.8,191.35,145.925,,,1.0,0.0
2013-02-18 11:00:00+01:00,105.45,199.975,152.725,206.6,191.05,216.6,162.625,,,1.0,0.0
2013-02-18 12:00:00+01:00,73.15,190.9,138.975,186.625,168.65,173.975,153.375,,,1.0,0.0
2013-02-18 13:00:00+01:00,48.9666666667,168.95,132.625,165.725,161.15,180.2,127.65,,,1.0,0.0
2013-02-18 14:00:00+01:00,86.2833333333,193.15,141.35,179.6,175.225,185.55,139.025,,,1.0,0.0
2013-02-18 15:00:00+01:00,66.4833333333,182.125,144.85,190.8,164.95,165.6,140.55,,,1.0,0.0
2013-02-18 16:00:00+01:00,55.9666666667,173.025,132.825,165.175,156.65,169.5,122.6,,,1.0,0.0
2013-02-18 17:00:00+01:00,38.7,518.625,478.8,509.675,505.6,526.675,464.975,,,1.0,0.0
2013-02-18 18:00:00+01:00,1.3,149.675,116.2,144.525,119.775,149.575,94.65,1221.9,1249.35,1.0,86.6666666667
2013-02-18 19:00:00+01:00,0.0,139.15,101.1,144.25,130.325,149.6,100.575,159.05,191.4,1.0,100.0
2013-02-18 20:00:00+01:00,0.0,145.775,103.075,147.825,137.825,142.1,101.4,148.05,191.775,0.983333333333,100.0
2013-02-18 21:00:00+01:00,0.0,56.425,55.975,58.175,56.75,50.975,43.65,86.875,132.475,0.0,100.0
2013-02-18 22:00:00+01:00,0.0,30.625,31.275,28.575,34.725,33.725,26.6,109.125,80.325,0.0,100.0
2013-02-18 23:00:00+01:00,0.0,27.975,29.725,32.275,29.075,30.1,24.1,97.8,82.025,0.0,100.0
2013-02-19 00:00:00+01:00,0.0,28.35,30.45,32.45,30.4,25.175,26.375,89.55,79.625,0.0,100.0
2013-02-19 01:00:00+01:00,0.0,27.575,30.975,32.2,31.2,30.85,23.125,91.65,94.525,0.0,100.0
2013-02-19 02:00:00+01:00,0.0,28.825,23.925,31.525,35.525,30.9,26.225,102.9,78.0,0.0,100.0
2013-02-19 03:00:00+01:00,0.0,23.275,32.025,32.325,30.85,30.7,19.675,109.325,85.25,0.0,100.0
2013-02-19 04:00:00+01:00,0.0,28.275,28.7,32.375,34.725,30.325,26.55,101.75,93.575,0.0,100.0
2013-02-19 05:00:00+01:00,0.0,34.5,34.9,28.975,23.625,34.0,25.975,103.5,81.15,0.0,100.0
2013-02-19 06:00:00+01:00,0.0,116.625,93.875,118.525,114.075,122.425,84.875,161.75,154.725,1.0,100.0
2013-02-19 07:00:00+01:00,3.82692307692,167.125,117.575,119.125,131.8,157.325,113.475,163.35,213.55,1.0,100.0
2013-02-19 08:00:00+01:00,101.79245283,167.4,122.175,159.8,163.325,157.9,117.725,183.225,237.8,1.0,0.0
2013-02-19 09:00:00+01:00,232.226415094,217.9,154.425,190.35,180.15,202.55,150.95,201.425,294.825,1.0,0.0
2013-02-19 10:00:00+01:00,430.811320755,300.25,132.025,172.8,227.55,158.175,167.425,213.05,203.5,0.188679245283,0.0
2013-02-19 11:00:00+01:00,433.698113208,337.35,208.45,230.65,207.65,183.2,218.25,242.5,208.875,0.0,0.0
2013-02-19 12:00:00+01:00,394.132075472,221.1,201.675,208.275,196.725,193.375,198.15,252.975,245.975,0.0,0.0
2013-02-19 13:00:00+01:00,461.653846154,195.35,261.075,252.225,195.225,180.475,229.175,221.975,254.325,0.0,5.76923076923
2013-02-19 14:00:00+01:00,625.555555556,302.975,291.35,307.075,309.55,241.3,331.075,410.2,271.35,0.0,20.3703703704
2013-02-19 15:00:00+01:00,373.018867925,201.325,171.45,128.375,234.875,175.025,101.85,273.8,281.6,0.0754716981132,0.0
2013-02-19 16:00:00+01:00,374.20754717,334.05,76.4,105.075,108.2,78.825,122.575,98.325,91.575,0.339622641509,0.0
2013-02-19 17:00:00+01:00,126.185185185,157.575,130.725,152.525,145.05,161.75,116.2,74.3,134.025,1.0,0.0
2013-02-19 18:00:00+01:00,4.56363636364,135.075,92.8,125.225,123.05,136.375,92.775,42.775,101.875,1.0,0.0
2013-02-19 19:00:00+01:00,0.0,127.95,87.75,122.75,117.675,133.625,86.9,38.875,95.025,1.0,0.0
2013-02-19 20:00:00+01:00,0.0,124.1,88.1,125.85,117.05,132.725,88.825,42.025,97.425,1.0,0.0
2013-02-19 21:00:00+01:00,0.0,42.225,19.4,25.55,25.425,27.7,18.6,21.65,20.9,0.0,0.0
2013-02-19 22:00:00+01:00,0.0,19.225,1.7,1.225,0.925,1.15,0.725,18.85,2.05,0.0,0.0
2013-02-19 23:00:00+01:00,,20.55,1.675,1.225,1.1,1.15,0.8,16.525,2.0,,
2013-02-20 00:00:00+01:00,,19.05,1.7,1.425,1.05,1.1,1.0,16.325,1.825,,
2013-02-20 01:00:00+01:00,,18.925,1.725,1.225,0.775,1.125,0.6,17.3,1.65,,
2013-02-20 02:00:00+01:00,,17.4,1.5,1.3,1.275,1.05,1.0,16.05,1.7,,
2013-02-20 03:00:00+01:00,,14.7,1.25,0.85,0.725,1.175,0.8,18.0,2.0,,
2013-02-20 04:00:00+01:00,,13.2,1.725,1.025,1.025,0.725,0.925,18.475,2.05,,
2013-02-20 05:00:00+01:00,,12.875,1.45,1.125,0.8,1.25,1.0,21.125,1.85,,
2013-02-20 06:00:00+01:00,,104.925,70.575,99.4,91.825,106.35,69.775,35.775,76.425,,
2013-02-20 07:00:00+01:00,,130.125,90.65,124.575,117.825,133.175,89.275,39.575,98.325,,
2013-02-20 08:00:00+01:00,,159.25,112.375,149.25,156.175,162.525,113.95,66.25,185.05,,
2013-02-20 09:00:00+01:00,373.2,182.05,137.05,182.85,166.45,190.525,142.8,95.6,272.875,1.0,0.0
2013-02-20 10:00:00+01:00,452.74137931,271.15,113.175,160.8,210.275,122.225,146.175,101.85,111.125,0.0172413793103,0.0
2013-02-20 11:00:00+01:00,550.383333333,210.225,194.1,241.825,189.4,168.3,187.375,120.875,104.85,0.0,0.0
2013-02-20 12:00:00+01:00,605.466666667,182.625,231.15,147.4,190.775,242.1,155.325,420.575,186.875,0.0,0.0
2013-02-20 13:00:00+01:00,602.9,266.35,442.175,467.225,140.9,222.05,493.45,123.675,453.35,0.0,0.0
2013-02-20 14:00:00+01:00,561.433333333,353.0,316.875,349.925,365.675,249.375,398.275,517.625,193.525,0.0,0.0
2013-02-20 15:00:00+01:00,460.7,264.775,213.625,140.7,281.6,165.35,83.875,317.425,392.375,0.0,0.0
2013-02-20 16:00:00+01:00,313.866666667,78.825,78.9,118.375,133.425,115.475,140.0,174.775,156.575,0.45,0.0
2013-02-20 17:00:00+01:00,135.283333333,154.3,120.325,157.575,148.225,162.525,118.4,71.85,133.7,1.0,0.0
2013-02-20 18:00:00+01:00,7.65,126.6,85.1,127.775,117.125,134.625,89.7,37.95,101.425,1.0,0.0
2013-02-20 19:00:00+01:00,0.0,121.075,79.725,118.525,116.4,131.7,84.05,38.6,90.175,1.0,0.0
2013-02-20 20:00:00+01:00,0.0,122.225,84.8,125.65,113.0,132.6,86.725,36.625,96.5,0.983333333333,0.0
2013-02-20 21:00:00+01:00,0.0,36.525,17.6,24.575,24.35,27.025,17.65,22.4,19.75,0.0,0.0
2013-02-20 22:00:00+01:00,0.0,15.675,1.45,0.9,0.675,0.5,0.4,17.325,1.475,0.0,0.0
2013-02-20 23:00:00+01:00,0.0,17.7,1.675,1.1,0.75,0.925,0.6,18.675,1.425,0.0,0.0
2013-02-21 00:00:00+01:00,0.0,16.475,1.725,1.05,0.65,0.7,0.65,18.475,1.35,0.0,0.0
2013-02-21 01:00:00+01:00,0.0,16.6,1.525,0.925,0.725,0.9,0.6,17.925,1.5,0.0,0.0
2013-02-21 02:00:00+01:00,0.0,14.5,1.55,1.0,0.875,0.775,0.65,19.275,1.925,0.0,0.0
2013-02-21 03:00:00+01:00,0.0,17.575,1.4,1.275,0.75,0.85,0.75,15.55,1.375,0.0,0.0
2013-02-21 04:00:00+01:00,0.0,23.2,2.25,1.675,1.15,1.375,0.625,14.525,1.675,0.0,0.0
2013-02-21 05:00:00+01:00,0.0,18.0,1.6,1.05,0.775,1.025,0.875,17.575,1.775,0.0,0.0
2013-02-21 06:00:00+01:00,0.0,105.525,67.575,97.4,93.475,106.95,68.275,33.275,75.175,1.0,0.0
2013-02-21 07:00:00+01:00,2.80769230769,127.375,86.85,125.125,118.9,135.075,88.575,39.725,97.3,1.0,0.0
2013-02-21 08:00:00+01:00,108.396226415,152.8,105.575,146.4,140.95,150.875,108.375,56.0,148.725,1.0,0.0
2013-02-21 09:00:00+01:00,298.113207547,187.95,140.1,179.625,173.55,191.65,143.625,96.55,253.2,1.0,0.0
2013-02-21 10:00:00+01:00,438.339622642,253.025,142.375,165.95,220.675,150.15,139.025,120.325,140.775,0.132075471698,0.0
2013-02-21 11:00:00+01:00,539.830188679,142.95,196.175,200.05,144.65,170.75,175.85,138.1,127.7,0.0,0.0
2013-02-21 12:00:00+01:00,604.592592593,204.25,240.975,164.575,211.475,330.725,154.25,416.0,199.35,0.0,0.0
2013-02-21 13:00:00+01:00,608.603773585,264.325,415.05,452.8,151.375,219.95,461.15,156.225,442.65,0.0,0.0
2013-02-21 14:00:00+01:00,528.018867925,347.775,268.85,301.9,355.525,260.475,320.1,465.525,199.7,0.0,0.0
2013-02-21 15:00:00+01:00,363.547169811,255.225,203.35,201.95,224.35,197.975,153.35,240.325,278.475,0.415094339623,0.0
2013-02-21 16:00:00+01:00,303.018867925,112.95,102.95,132.75,142.25,139.15,147.15,159.1,180.35,0.509433962264,0.0
2013-02-21 17:00:00+01:00,111.963636364,172.45,128.25,160.175,158.0,174.95,123.7,73.075,141.6,1.0,0.0
2013-02-21 18:00:00+01:00,3.03571428571,125.525,83.825,126.175,118.775,136.725,89.85,40.275,99.4,1.0,0.0
2013-02-21 19:00:00+01:00,0.0,124.575,79.825,118.75,115.1,130.725,83.55,35.8,91.3,1.0,0.0
2013-02-21 20:00:00+01:00,0.0,123.2,81.25,122.6,116.025,133.85,85.45,37.425,93.6,1.0,0.0
2013-02-21 21:00:00+01:00,0.0,38.025,16.625,26.125,24.225,29.275,17.7,23.2,19.85,0.0,0.0
2013-02-21 22:00:00+01:00,0.0,14.5,1.625,0.925,0.6,0.675,0.7,17.725,1.05,0.0,0.0
2013-02-21 23:00:00+01:00,0.0,14.375,1.45,0.825,0.9,0.875,0.6,18.2,1.75,0.0,0.0
2013-02-22 00:00:00+01:00,0.0,18.05,1.85,1.1,1.15,1.1,0.825,19.225,1.875,0.0,0.0
2013-02-22 01:00:00+01:00,0.0,16.15,1.375,1.2,0.675,0.825,0.85,19.125,2.0,0.0,0.0
2013-02-22 02:00:00+01:00,0.0,20.475,1.9,1.6,1.175,1.225,0.7,16.225,2.1,0.0,0.0
2013-02-22 03:00:00+01:00,0.0,15.725,1.825,1.05,0.925,0.925,0.85,18.625,2.05,0.0,0.0
2013-02-22 04:00:00+01:00,0.0,18.075,1.525,1.325,0.875,1.125,0.925,17.175,1.45,0.0,0.0
2013-02-22 05:00:00+01:00,0.0,19.4,2.125,1.325,0.925,1.075,1.2,17.775,1.825,0.0,0.0
2013-02-22 06:00:00+01:00,0.0,96.7,67.375,95.55,89.325,103.6,66.95,34.275,73.75,1.0,0.0
2013-02-22 07:00:00+01:00,5.03333333333,129.5,87.075,127.325,115.325,137.025,87.375,36.825,97.875,1.0,0.0
2013-02-22 08:00:00+01:00,96.4166666667,152.2,106.725,147.3,137.225,155.8,107.475,52.8,133.35,1.0,0.0
2013-02-22 09:00:00+01:00,309.533333333,198.025,159.75,200.3,188.55,215.125,160.975,115.95,267.7,0.833333333333,0.0
2013-02-22 10:00:00+01:00,438.616666667,267.05,183.325,196.45,231.55,198.65,174.575,155.825,185.475,0.45,0.0
2013-02-22 11:00:00+01:00,574.9,95.775,187.75,218.2,110.9,162.25,154.725,133.5,120.25,0.0,0.0
2013-02-22 12:00:00+01:00,630.833333333,216.225,283.9,163.3,213.25,304.575,142.025,441.5,195.825,0.0,0.0
2013-02-22 13:00:00+01:00,629.9,274.175,474.95,484.85,135.925,207.425,488.275,156.5,486.875,0.0,0.0
2013-02-22 14:00:00+01:00,577.766666667,372.9,267.85,373.975,379.3,276.675,367.75,512.175,169.2,0.0,0.0
2013-02-22 15:00:00+01:00,455.866666667,246.05,221.5,167.325,270.825,173.6,126.0,327.75,404.9,0.0,0.0
2013-02-22 16:00:00+01:00,321.4,82.125,87.5,115.625,122.3,120.975,140.45,156.5,170.05,0.416666666667,0.0
2013-02-22 17:00:00+01:00,139.833333333,180.45,139.0,166.075,161.0,185.025,125.35,76.275,148.55,1.0,0.0
2013-02-22 18:00:00+01:00,8.45,120.45,90.275,125.975,117.4,133.25,90.275,41.375,100.125,1.0,0.0
2013-02-22 19:00:00+01:00,0.0,123.95,83.95,121.45,112.45,131.475,82.85,34.85,92.9,1.0,0.0
2013-02-22 20:00:00+01:00,0.0,124.175,85.25,121.2,116.1,133.225,85.1,39.025,93.8,1.0,0.0
2013-02-22 21:00:00+01:00,0.0,35.1,18.95,28.5,22.725,28.475,18.525,20.35,22.0,0.0,0.0
2013-02-22 22:00:00+01:00,0.0,14.775,1.475,0.875,0.9,1.2,0.925,19.275,1.975,0.0,0.0
2013-02-22 23:00:00+01:00,0.0,13.05,1.525,1.0,0.9,1.15,1.1,19.35,3.0,0.0,0.0
2013-02-23 00:00:00+01:00,0.0,19.425,2.025,1.45,1.075,1.575,1.25,18.1,3.1,0.0,0.0
2013-02-23 01:00:00+01:00,0.0,16.225,1.75,1.15,1.225,0.975,1.0,17.575,3.65,0.0,0.0
2013-02-23 02:00:00+01:00,0.0,18.175,1.5,1.175,1.025,1.525,1.35,14.875,3.425,0.0,0.0
2013-02-23 03:00:00+01:00,0.0,16.25,2.3,1.25,1.875,1.175,1.425,19.3,3.425,0.0,0.0
2013-02-23 04:00:00+01:00,0.0,21.85,2.25,1.875,1.45,1.675,1.35,16.5,2.7,0.0,0.0
2013-02-23 05:00:00+01:00,0.0,13.65,1.625,1.3,1.3,1.5,0.95,21.775,3.125,0.0,0.0
2013-02-23 06:00:00+01:00,0.0,99.675,67.65,96.225,89.7,102.975,66.85,32.425,74.375,1.0,0.0
2013-02-23 07:00:00+01:00,4.31666666667,130.9,86.75,128.875,117.425,137.85,88.225,40.2,93.975,1.0,0.0
2013-02-23 08:00:00+01:00,114.016666667,153.1,110.325,148.625,146.275,160.2,110.45,63.775,142.05,1.0,0.0
2013-02-23 09:00:00+01:00,197.9,178.425,142.15,180.55,168.15,192.8,141.5,94.775,207.6,1.0,0.0
2013-02-23 10:00:00+01:00,436.616666667,227.775,172.625,191.225,226.25,196.65,180.275,123.275,165.875,0.433333333333,0.0
2013-02-23 11:00:00+01:00,517.916666667,113.15,148.375,193.45,118.8,140.05,144.425,148.075,141.675,0.0,0.0
2013-02-23 12:00:00+01:00,594.583333333,249.075,319.825,201.65,270.875,334.175,179.75,393.375,195.425,0.0,0.0
2013-02-23 13:00:00+01:00,601.333333333,259.15,389.375,397.775,188.95,223.775,386.025,198.975,360.425,0.0,0.0
2013-02-23 14:00:00+01:00,367.783333333,227.5,236.65,259.625,238.925,211.275,231.875,262.875,230.125,0.283333333333,0.0
2013-02-23 15:00:00+01:00,445.6,221.425,190.85,149.8,222.55,164.3,140.325,273.875,320.15,0.0,0.0
2013-02-23 16:00:00+01:00,262.283333333,139.425,116.375,138.2,144.475,147.7,146.525,139.5,191.6,0.6,0.0
2013-02-23 17:00:00+01:00,83.7333333333,168.25,122.625,158.175,155.25,172.3,123.075,69.625,138.675,1.0,0.0
2013-02-23 18:00:00+01:00,9.31666666667,134.775,89.325,129.225,121.85,139.825,92.675,40.075,101.95,1.0,0.0
2013-02-23 19:00:00+01:00,0.0,118.35,86.85,124.825,114.475,133.3,87.7,41.125,94.35,1.0,0.0
2013-02-23 20:00:00+01:00,0.0,120.075,83.6,124.025,112.275,131.5,85.8,36.825,94.25,1.0,0.0
2013-02-23 21:00:00+01:00,0.0,37.225,18.05,25.375,23.975,27.125,18.15,21.75,21.4,0.0,0.0
2013-02-23 22:00:00+01:00,0.0,23.775,2.5,1.6,1.325,1.925,1.65,15.175,3.9,0.0,0.0
2013-02-23 23:00:00+01:00,0.0,18.45,1.75,1.325,1.325,1.35,1.075,16.775,3.35,0.0,0.0
2013-02-24 00:00:00+01:00,0.0,17.35,1.825,1.425,1.175,1.15,1.2,17.525,2.9,0.0,0.0
2013-02-24 01:00:00+01:00,0.0,14.0,1.925,1.175,1.5,1.55,1.0,18.025,3.9,0.0,0.0
2013-02-24 02:00:00+01:00,0.0,16.275,1.85,1.125,1.25,1.25,1.4,17.375,3.8,0.0,0.0
2013-02-24 03:00:00+01:00,0.0,15.925,2.2,1.35,0.925,1.475,1.25,18.125,3.925,0.0,0.0
2013-02-24 04:00:00+01:00,0.0,17.1,2.1,1.45,1.2,1.375,1.275,16.225,3.4,0.0,0.0
2013-02-24 05:00:00+01:00,0.0,18.25,2.025,1.475,1.2,1.625,1.375,17.225,3.075,0.0,0.0
2013-02-24 06:00:00+01:00,0.0,103.05,67.025,94.125,89.275,102.325,66.35,31.35,72.525,1.0,0.0
2013-02-24 07:00:00+01:00,4.01923076923,119.125,87.975,127.3,116.375,135.525,87.825,41.75,96.825,1.0,0.0
2013-02-24 08:00:00+01:00,101.943396226,152.8,109.425,148.775,141.05,157.6,111.25,60.65,132.375,1.0,0.0
2013-02-24 09:00:00+01:00,264.886792453,193.6,151.675,193.25,181.775,203.8,151.925,101.825,206.65,1.0,0.0
2013-02-24 10:00:00+01:00,435.113207547,179.9,165.825,182.8,208.4,188.225,179.125,135.575,173.775,0.245283018868,0.0
2013-02-24 11:00:00+01:00,504.849056604,128.075,137.75,167.6,130.4,139.1,143.475,160.625,153.025,0.0,0.0
2013-02-24 12:00:00+01:00,604.20754717,268.175,320.4,227.025,283.6,307.4,190.875,377.425,220.875,0.0,0.0
2013-02-24 13:00:00+01:00,488.603773585,283.775,335.85,352.8,196.825,223.075,343.75,201.15,301.35,0.0,0.0
2013-02-24 14:00:00+01:00,319.037735849,214.475,166.35,205.35,212.05,190.15,175.65,194.8,199.65,0.528301886792,0.0
2013-02-24 15:00:00+01:00,212.905660377,265.55,206.15,244.825,237.75,252.05,197.475,159.95,235.8,1.0,0.0
2013-02-24 16:00:00+01:00,181.056603774,239.8,180.725,221.0,216.075,227.625,181.2,128.525,205.775,1.0,0.0
2013-02-24 17:00:00+01:00,102.886792453,185.775,136.4,177.85,169.625,185.875,136.925,86.3,155.1,1.0,0.0
2013-02-24 18:00:00+01:00,5.12962962963,119.75,88.7,129.0,118.55,136.575,92.475,47.125,100.125,1.0,0.0
2013-02-24 19:00:00+01:00,0.0,132.825,83.975,125.475,114.4,134.25,85.55,32.6,92.95,1.0,0.0
2013-02-24 20:00:00+01:00,0.0,114.4,84.75,124.2,114.025,133.825,86.375,43.85,94.5,1.0,0.0
2013-02-24 21:00:00+01:00,0.0,44.475,18.6,25.7,25.25,28.425,18.075,18.375,21.35,0.0169491525424,0.0
2013-02-24 22:00:00+01:00,0.0,16.7,2.175,1.225,1.225,1.325,1.225,15.25,3.275,0.0,0.0
2013-02-24 23:00:00+01:00,0.0,13.45,1.35,1.2,1.3,0.85,1.15,19.775,3.1,0.0,0.0
