,ghi,inside_par_1,inside_par_2,inside_par_3,inside_par_4,inside_par_5,inside_par_6,inside_par_7,inside_par_8,light_on,screen_on
2013-07-01 15:00:00+02:00,835.933333333,128.75,131.175,262.65,455.025,310.175,322.625,149.175,453.05,0.0,0.0
2013-07-01 16:00:00+02:00,741.966666667,233.75,303.4,646.55,839.325,564.85,892.05,232.425,497.15,0.0,0.0
2013-07-01 17:00:00+02:00,595.883333333,476.725,335.075,774.425,517.7,607.925,364.075,394.05,472.825,0.0,0.0
2013-07-01 18:00:00+02:00,432.983333333,309.675,280.5,459.5,221.725,274.5,109.8,288.525,460.275,0.0,0.0
2013-07-01 19:00:00+02:00,264.7,155.0,158.975,103.425,146.725,91.65,138.9,138.55,151.65,0.0,0.0
2013-07-01 20:00:00+02:00,65.5166666667,28.95,16.425,22.65,26.025,24.925,21.45,39.425,29.975,0.0,0.0
2013-07-01 21:00:00+02:00,4.11666666667,19.8,2.675,3.95,4.225,3.7,3.675,20.4,4.625,0.0,61.6666666667
2013-07-01 22:00:00+02:00,0.0,15.825,1.05,0.7,0.45,0.325,0.3,18.925,0.55,0.0,100.0
2013-07-01 23:00:00+02:00,0.0,17.4,1.325,0.925,0.575,0.65,0.575,17.65,0.425,0.0,100.0
2013-07-02 00:00:00+02:00,0.0,16.05,1.2,0.85,0.65,0.525,0.525,16.875,0.55,0.0,100.0
2013-07-02 01:00:00+02:00,0.0,18.55,1.5,1.375,0.675,0.625,0.55,15.575,0.5,0.0,100.0
2013-07-02 02:00:00+02:00,0.0,15.875,1.375,1.225,0.65,0.725,0.475,19.425,0.65,0.0,100.0
2013-07-02 03:00:00+02:00,0.0,19.475,1.75,1.5,0.875,0.95,0.725,15.975,0.525,0.0,100.0
2013-07-02 04:00:00+02:00,0.0,15.35,1.375,0.925,0.575,0.6,0.45,17.1,0.425,0.0,100.0
2013-07-02 05:00:00+02:00,0.0,16.125,1.225,1.1,0.575,0.675,0.675,19.2,0.6,0.0,100.0
2013-07-02 06:00:00+02:00,8.13333333333,20.625,2.65,2.425,2.525,2.15,2.05,19.575,2.475,0.0,38.3333333333
2013-07-02 07:00:00+02:00,60.0,28.025,16.775,21.125,26.575,21.475,21.075,34.625,25.875,0.0,0.0
2013-07-02 08:00:00+02:00,192.666666667,76.825,74.475,77.45,89.2,76.0,74.2,73.15,78.85,0.0,0.0
2013-07-02 09:00:00+02:00,456.05,121.5,212.7,120.65,163.475,184.975,139.275,286.45,297.2,0.0,0.0
2013-07-02 10:00:00+02:00,612.3,222.375,138.4,211.575,305.225,160.625,200.825,337.375,421.2,0.0,0.0
2013-07-02 11:00:00+02:00,664.033333333,348.275,194.4,652.95,692.95,174.9,540.45,298.95,229.125,0.0,0.0
2013-07-02 12:00:00+02:00,678.116666667,230.0,280.425,245.95,442.0,207.075,467.6,579.5,502.975,0.0,0.0
2013-07-02 13:00:00+02:00,821.083333333,190.4,516.0,171.025,547.775,157.225,795.1,720.975,504.8,0.0,0.0
2013-07-02 14:00:00+02:00,874.866666667,150.325,146.275,205.6,703.675,346.425,180.5,655.425,951.2,0.0,0.0
2013-07-02 15:00:00+02:00,809.983333333,130.45,139.5,264.075,457.675,317.525,317.0,167.85,447.375,0.0,11.6666666667
2013-07-02 16:00:00+02:00,712.0,80.3,100.025,607.575,240.825,223.075,231.475,98.2,204.2,0.0,100.0
2013-07-02 17:00:00+02:00,497.566666667,152.525,136.8,612.8,223.6,296.225,191.25,223.725,308.675,0.0,25.0
2013-07-02 18:00:00+02:00,362.8,200.825,241.4,293.575,235.85,240.6,148.7,228.7,292.825,0.0,0.0
2013-07-02 19:00:00+02:00,156.366666667,99.425,106.325,97.875,117.8,91.9,104.625,105.1,112.8,0.0,0.0
2013-07-02 20:00:00+02:00,72.9833333333,31.825,25.275,35.075,37.675,32.425,32.225,43.1,37.4,0.0,0.0
2013-07-02 21:00:00+02:00,3.66666666667,15.9,2.05,2.875,3.125,2.875,2.975,24.1,3.45,0.0,63.3333333333
2013-07-02 22:00:00+02:00,0.0,17.2,1.4,1.05,0.55,0.525,0.65,19.425,0.475,0.0,100.0
2013-07-02 23:00:00+02:00,0.0,14.725,0.975,0.825,0.45,0.425,0.475,18.375,0.425,0.0,100.0
2013-07-03 00:00:00+02:00,0.0,16.625,1.35,0.9,0.475,0.525,0.575,18.075,0.475,0.0,100.0
2013-07-03 01:00:00+02:00,0.0,18.6,1.4,0.925,0.6,0.575,0.425,19.1,0.5,0.0,100.0
2013-07-03 02:00:00+02:00,0.0,12.325,0.75,0.65,0.45,0.4,0.475,20.125,0.425,0.0,100.0
2013-07-03 03:00:00+02:00,0.0,14.85,1.225,1.05,0.675,0.575,0.575,18.9,0.6,0.0,100.0
2013-07-03 04:00:00+02:00,0.0,16.425,1.25,0.825,0.6,0.55,0.525,15.3,0.475,0.0,100.0
2013-07-03 05:00:00+02:00,0.0,14.4,0.975,0.95,0.675,0.575,0.75,17.8,0.525,0.0,100.0
2013-07-03 06:00:00+02:00,0.866666666667,17.15,1.65,1.175,0.975,0.825,0.875,18.7,0.775,0.0,40.0
2013-07-03 07:00:00+02:00,17.25,15.5,3.025,4.5,6.175,5.4,5.4,21.425,7.0,0.0,0.0
2013-07-03 08:00:00+02:00,72.3666666667,32.425,23.4,28.075,34.975,28.125,27.45,37.625,33.35,0.0,0.0
2013-07-03 09:00:00+02:00,152.379310345,71.025,73.425,77.875,93.325,73.95,72.25,84.125,87.75,0.0,0.0
2013-07-03 10:00:00+02:00,207.781818182,56.8,65.7,72.625,86.5,68.2,65.925,87.225,81.325,0.0,0.0
2013-07-03 11:00:00+02:00,504.283018868,221.55,211.3,301.6,346.8,202.775,278.35,267.175,253.35,0.0,0.0
2013-07-03 12:00:00+02:00,557.037735849,229.4,261.55,270.875,342.825,218.85,379.575,387.775,376.925,0.0,0.0
2013-07-03 13:00:00+02:00,740.259259259,273.95,458.675,253.85,469.225,229.125,563.75,666.525,501.325,0.0,0.0
2013-07-03 14:00:00+02:00,770.547169811,252.2,243.775,298.95,544.875,309.725,279.975,488.45,603.275,0.0,32.0754716981
2013-07-03 15:00:00+02:00,765.796296296,122.225,129.9,283.55,289.5,244.5,272.925,147.625,288.075,0.0,38.8888888889
2013-07-03 16:00:00+02:00,505.611111111,216.025,283.025,426.775,518.725,438.125,520.725,248.2,407.925,0.0,0.0
2013-07-03 17:00:00+02:00,156.339622642,84.525,91.375,102.275,118.65,96.8,94.9,108.65,110.4,0.0,0.0
2013-07-03 18:00:00+02:00,104.185185185,49.775,51.95,56.4,69.0,54.5,52.65,65.35,64.825,0.0,0.0
2013-07-03 19:00:00+02:00,69.0566037736,36.225,31.225,37.475,44.925,35.775,35.475,45.225,42.925,0.0,0.0
2013-07-03 20:00:00+02:00,35.6111111111,25.95,11.875,17.375,21.3,17.45,17.0,28.75,21.425,0.0,0.0
2013-07-03 21:00:00+02:00,6.8679245283,16.4,2.25,3.2,3.625,3.375,3.525,23.3,4.0,0.0,60.3773584906
2013-07-03 22:00:00+02:00,0.0,16.775,1.1,1.15,0.575,0.575,0.7,14.8,0.55,0.0,100.0
2013-07-03 23:00:00+02:00,0.0,14.075,1.05,0.75,0.4,0.5,0.35,21.9,0.4,0.0,100.0
2013-07-04 00:00:00+02:00,0.0,15.7,1.125,1.125,0.725,0.55,0.65,19.5,0.55,0.0,100.0
2013-07-04 01:00:00+02:00,0.0,18.675,1.4,0.825,0.65,0.725,0.4,16.75,0.475,0.0,100.0
2013-07-04 02:00:00+02:00,0.0,14.0,0.95,0.7,0.425,0.375,0.475,16.9,0.35,0.0,100.0
2013-07-04 03:00:00+02:00,0.0,12.25,0.825,0.9,0.475,0.55,0.625,20.475,0.525,0.0,100.0
2013-07-04 04:00:00+02:00,0.0,15.45,1.3,0.975,0.675,0.7,0.4,17.675,0.475,0.0,100.0
2013-07-04 05:00:00+02:00,0.0,15.525,1.25,0.95,0.575,0.525,0.525,17.425,0.475,0.0,100.0
2013-07-04 06:00:00+02:00,22.3220338983,16.4,2.15,2.875,2.975,3.225,3.225,20.8,4.25,0.0,42.3728813559
2013-07-04 07:00:00+02:00,106.283333333,32.05,29.0,28.025,31.825,34.0,30.925,43.675,40.825,0.0,0.0
2013-07-04 08:00:00+02:00,308.066666667,150.125,109.2,123.35,151.825,143.25,110.3,84.875,75.325,0.0,0.0
2013-07-04 09:00:00+02:00,477.666666667,114.05,193.8,101.4,149.35,134.775,134.0,285.95,315.75,0.0,0.0
2013-07-04 10:00:00+02:00,628.783333333,216.375,116.175,207.775,277.125,157.25,195.075,354.725,468.6,0.0,0.0
2013-07-04 11:00:00+02:00,755.85,407.275,161.3,837.85,851.75,173.425,698.7,301.15,165.35,0.0,0.0
2013-07-04 12:00:00+02:00,845.8,136.1,343.425,231.0,705.0,193.975,667.475,950.625,938.25,0.0,0.0
2013-07-04 13:00:00+02:00,890.15,183.3,602.825,141.125,556.6,129.575,960.85,843.15,568.5,0.0,16.6666666667
2013-07-04 14:00:00+02:00,886.416666667,76.55,86.375,150.025,191.825,125.1,154.75,198.325,256.9,0.0,100.0
2013-07-04 15:00:00+02:00,839.2,73.05,78.55,214.875,144.9,118.7,154.925,87.4,139.225,0.0,100.0
2013-07-04 16:00:00+02:00,741.616666667,75.825,93.7,660.85,193.05,150.35,190.45,92.35,142.725,0.0,100.0
2013-07-04 17:00:00+02:00,594.633333333,94.925,82.875,778.675,130.775,140.75,100.725,113.225,121.6,0.0,100.0
2013-07-04 18:00:00+02:00,436.233333333,78.65,80.625,449.325,83.075,96.85,53.0,77.35,101.075,0.0,100.0
2013-07-04 19:00:00+02:00,270.55,38.625,34.1,69.275,42.925,31.425,32.65,43.9,42.55,0.0,100.0
2013-07-04 20:00:00+02:00,103.85,16.425,3.2,13.25,6.35,5.8,4.375,30.85,9.075,0.0,85.0
2013-07-04 21:00:00+02:00,6.01666666667,16.225,1.4,2.225,0.95,1.05,0.9,20.475,1.15,0.0,0.0
2013-07-04 22:00:00+02:00,0.0,17.6,1.075,0.75,0.55,0.45,0.4,19.025,0.5,0.0,0.0
2013-07-04 23:00:00+02:00,0.0,15.85,1.0,0.925,0.425,0.6,0.55,19.975,0.4,0.0,0.0
