cid,class,year,metamer_rank,number_ramif,ramif_class
12401,U,97,3,0,B
12401,U,97,4,0,B
12401,U,97,5,1,D
12412,D,98,0,0,B
12414,I,99,0,0,B
12414,I,99,1,0,B
12401,U,97,6,1,D
12419,D,98,0,0,B
12421,I,99,0,0,B
12401,U,97,7,1,I
12425,I,98,0,0,B
12401,U,97,8,0,B
12401,U,97,9,1,D
12430,D,98,0,0,B
12432,D,99,0,0,B
12401,U,97,10,0,B
12401,U,97,11,0,B
12401,U,97,12,0,B
12401,U,97,13,0,B
12401,U,97,14,0,B
12401,U,97,15,0,B
12401,U,97,16,0,B
12401,U,97,17,0,B
12442,I,98,0,1,W
12444,W,98,0,0,B
12444,W,98,1,0,B
12444,W,98,2,0,B
12444,W,98,3,0,B
12444,W,98,4,1,D
12451,D,99,0,0,B
12444,W,98,5,1,I
12455,I,99,0,0,B
12444,W,98,6,0,B
12444,W,98,7,0,B
12444,W,98,8,0,B
12460,I,99,0,1,W
12463,W,99,0,0,B
12463,W,99,1,0,B
12463,W,99,2,0,B
12463,W,99,3,0,B
12460,I,99,1,1,W
12469,W,99,0,0,B
12469,W,99,1,0,B
12460,I,99,2,0,B
12442,I,98,1,0,B
12399,I,97,1,0,B
11660,U,95,11,0,B
11660,U,95,12,1,U
12478,U,96,0,0,B
12478,U,96,1,0,B
12478,U,96,2,0,B
12478,U,96,3,0,B
12478,U,96,4,1,D
12485,D,98,0,0,B
12478,U,96,5,0,B
12478,U,96,6,1,D
12490,D,97,0,0,B
12478,U,96,7,1,D
12494,D,97,0,0,B
12496,D,98,0,0,B
12478,U,96,8,1,D
12500,D,97,0,0,B
12502,I,98,0,1,D
12504,D,99,0,0,B
12504,D,99,1,0,B
12478,U,96,9,1,D
12509,D,97,0,0,B
12511,I,98,0,1,D
12513,D,98,0,0,B
12515,I,99,0,0,B
12478,U,96,10,1,U
12519,U,97,0,0,B
12519,U,97,1,0,B
12519,U,97,2,0,B
12519,U,97,3,0,B
12519,U,97,4,1,D
12526,D,99,0,0,B
12519,U,97,5,0,B
12519,U,97,6,0,B
12519,U,97,7,0,B
12519,U,97,8,0,B
12519,U,97,9,0,B
12519,U,97,10,0,B
12519,U,97,11,0,B
12519,U,97,12,0,B
12519,U,97,13,0,B
12519,U,97,14,0,B
12519,U,97,15,0,B
12539,U,98,0,0,B
12539,U,98,1,0,B
12539,U,98,2,0,B
12539,U,98,3,0,B
12539,U,98,4,0,B
12539,U,98,5,0,B
12539,U,98,6,0,B
12539,U,98,7,0,B
12539,U,98,8,1,D
12550,D,99,0,0,B
12539,U,98,9,1,I
12554,I,99,0,1,D
12556,D,99,0,0,B
12539,U,98,10,1,I
12560,I,99,0,1,D
12562,D,99,0,0,B
12539,U,98,11,1,I
12566,I,99,0,1,D
12568,D,99,0,0,B
12539,U,98,12,1,I
12572,I,99,0,0,B
12539,U,98,13,1,I
12576,I,99,0,1,D
12578,D,99,0,0,B
12539,U,98,14,1,D
12582,D,99,0,0,B
12539,U,98,15,1,I
12586,I,99,0,1,D
12588,D,99,0,0,B
12539,U,98,16,1,I
12592,I,99,0,1,D
12594,D,99,0,0,B
12539,U,98,17,0,B
12539,U,98,18,1,D
12599,D,99,0,0,B
12539,U,98,19,0,B
12539,U,98,20,0,B
12539,U,98,21,0,B
12604,I,99,0,1,W
12607,W,99,0,0,B
12607,W,99,1,0,B
12607,W,99,2,0,B
12607,W,99,3,0,B
12607,W,99,4,0,B
12607,W,99,5,0,B
12607,W,99,6,0,B
12607,W,99,7,0,B
12607,W,99,8,0,B
12607,W,99,9,0,B
12607,W,99,10,0,B
12607,W,99,11,0,B
12607,W,99,12,0,B
12604,I,99,1,0,B
12478,U,96,11,1,D
12624,D,97,0,0,B
12626,I,98,0,1,W
12629,W,98,0,0,B
12629,W,98,1,0,B
12629,W,98,2,0,B
12629,W,98,3,0,B
12629,W,98,4,0,B
12629,W,98,5,0,B
12636,I,99,0,1,D
12639,D,99,0,0,B
12636,I,99,1,0,B
12478,U,96,12,0,B
12478,U,96,13,1,D
12645,D,97,0,0,B
12478,U,96,14,0,B
12478,U,96,15,0,B
12478,U,96,16,1,W
12651,W,97,0,0,B
12651,W,97,1,0,B
12651,W,97,2,0,B
12651,W,97,3,0,B
12651,W,97,4,0,B
12651,W,97,5,0,B
12651,W,97,6,0,B
12651,W,97,7,0,B
12651,W,97,8,0,B
12651,W,97,9,0,B
12651,W,97,10,0,B
12663,U,98,0,0,B
12663,U,98,1,0,B
12663,U,98,2,0,B
12663,U,98,3,0,B
12663,U,98,4,0,B
12663,U,98,5,1,I
12671,I,99,0,1,D
12673,D,99,0,0,B
12663,U,98,6,1,I
12677,I,99,0,0,B
12677,I,99,1,0,B
12663,U,98,7,1,I
12682,I,99,0,1,D
12685,D,99,0,0,B
12682,I,99,1,0,B
12663,U,98,8,1,I
12690,I,99,0,1,D
12692,D,99,0,0,B
12663,U,98,9,1,I
12696,I,99,0,1,D
12698,D,99,0,0,B
12663,U,98,10,0,B
12663,U,98,11,1,D
12703,D,99,0,0,B
12663,U,98,12,1,I
12707,I,99,0,1,D
12709,D,99,0,0,B
12663,U,98,13,0,B
12663,U,98,14,1,D
12714,D,99,0,0,B
12663,U,98,15,0,B
12663,U,98,16,0,B
12663,U,98,17,0,B
12663,U,98,18,0,B
12720,I,99,0,1,W
12723,W,99,0,0,B
12723,W,99,1,0,B
12723,W,99,2,0,B
12723,W,99,3,0,B
12723,W,99,4,0,B
12723,W,99,5,0,B
12720,I,99,1,0,B
12478,U,96,17,0,B
12478,U,96,18,0,B
12478,U,96,19,0,B
12478,U,96,20,0,B
12478,U,96,21,0,B
12478,U,96,22,0,B
12478,U,96,23,0,B
12478,U,96,24,1,I
12740,I,97,0,0,B
12478,U,96,25,0,B
12478,U,96,26,0,B
12744,U,96,0,0,B
12744,U,96,1,0,B
12744,U,96,2,0,B
12744,U,96,3,0,B
12744,U,96,4,0,B
12744,U,96,5,0,B
12744,U,96,6,1,D
12753,D,97,0,0,B
12755,I,98,0,1,D
12757,D,98,0,0,B
12759,I,99,0,1,D
12762,D,99,0,0,B
12759,I,99,1,0,B
12744,U,96,7,1,D
12767,D,97,0,0,B
12769,D,98,0,0,B
12771,D,99,0,0,B
12744,U,96,8,1,I
12775,I,97,0,1,D
12777,D,97,0,0,B
12779,I,98,0,1,D
12782,D,99,0,0,B
12779,I,98,1,0,B
12744,U,96,9,1,I
12787,I,97,0,0,B
12744,U,96,10,1,D
12791,D,97,0,0,B
12791,D,97,1,0,B
12791,D,97,2,0,B
12791,D,97,3,0,B
12791,D,97,4,0,B
12791,D,97,5,0,B
12798,I,98,0,1,D
12801,D,98,0,0,B
12803,D,99,0,0,B
12798,I,98,1,0,B
12744,U,96,11,1,I
12808,I,97,0,1,D
12810,D,97,0,0,B
12812,I,98,0,0,B
12812,I,98,1,1,D
12815,D,99,0,0,B
12815,D,99,1,0,B
12744,U,96,12,1,D
12820,D,97,0,0,B
12744,U,96,13,0,B
12744,U,96,14,1,U
12825,U,97,0,0,B
12825,U,97,1,0,B
12825,U,97,2,1,D
12830,D,98,0,0,B
12832,I,99,0,1,W
12835,W,99,0,0,B
12835,W,99,1,0,B
12835,W,99,2,0,B
12832,I,99,1,0,B
12825,U,97,3,0,B
12825,U,97,4,1,I
12843,I,98,0,1,D
12845,D,98,0,0,B
12847,I,99,0,1,D
12850,D,99,0,0,B
12847,I,99,1,0,B
12825,U,97,5,1,I
12855,I,98,0,1,D
12857,D,98,0,0,B
12825,U,97,6,1,I
12861,I,98,0,1,D
12863,D,98,0,0,B
12865,I,99,0,1,D
12867,D,99,0,0,B
12825,U,97,7,1,I
12871,I,98,0,1,D
12873,D,98,0,0,B
12875,D,99,0,0,B
12825,U,97,8,0,B
12825,U,97,9,1,D
12880,D,98,0,0,B
12825,U,97,10,0,B
12825,U,97,11,0,B
12825,U,97,12,0,B
12825,U,97,13,0,B
12825,U,97,14,0,B
12825,U,97,15,0,B
12825,U,97,16,0,B
12889,U,98,0,0,B
12889,U,98,1,0,B
12889,U,98,2,0,B
12889,U,98,3,0,B
12889,U,98,4,0,B
12889,U,98,5,0,B
12889,U,98,6,1,D
12898,D,99,0,0,B
12889,U,98,7,1,D
12902,D,99,0,0,B
12889,U,98,8,1,I
12906,I,99,0,1,D
12909,D,99,0,0,B
12906,I,99,1,0,B
12889,U,98,9,1,I
12914,I,99,0,0,B
12914,I,99,1,0,B
12889,U,98,10,0,B
12889,U,98,11,1,I
12920,I,99,0,1,D
12923,D,99,0,0,B
12920,I,99,1,0,B
12889,U,98,12,1,I
12928,I,99,0,0,B
12889,U,98,13,0,B
12889,U,98,14,1,I
12933,I,99,0,1,D
12935,D,99,0,0,B
12889,U,98,15,0,B
12889,U,98,16,0,B
12889,U,98,17,0,B
12889,U,98,18,0,B
12941,I,99,0,1,W
12944,W,99,0,0,B
12944,W,99,1,0,B
12944,W,99,2,0,B
12944,W,99,3,0,B
12944,W,99,4,0,B
12944,W,99,5,0,B
12941,I,99,1,1,W
12953,W,99,0,0,B
12953,W,99,1,0,B
12953,W,99,2,0,B
12953,W,99,3,0,B
12953,W,99,4,0,B
12953,W,99,5,0,B
12953,W,99,6,0,B
12953,W,99,7,0,B
12941,I,99,2,0,B
12744,U,96,15,1,D
12965,D,97,0,0,B
12967,I,98,0,1,D
12970,D,98,0,0,B
12972,D,99,0,0,B
12967,I,98,1,0,B
12744,U,96,16,0,B
12976,I,97,0,1,W
12978,W,97,0,0,B
12978,W,97,1,0,B
12978,W,97,2,0,B
12978,W,97,3,0,B
12978,W,97,4,1,D
12985,D,98,0,0,B
12978,W,97,5,0,B
12978,W,97,6,2,I
12990,I,98,0,0,B
12993,W,98,0,0,B
12993,W,98,1,0,B
12993,W,98,2,0,B
12993,W,98,3,0,B
12993,W,98,4,0,B
12993,W,98,5,1,D
13001,D,99,0,0,B
12993,W,98,6,0,B
13004,I,99,0,1,D
13007,D,99,0,0,B
13004,I,99,1,0,B
12978,W,97,7,0,B
12978,W,97,8,0,B
13012,I,98,0,1,W
13014,W,98,0,0,B
13014,W,98,1,0,B
13014,W,98,2,1,D
13019,D,99,0,0,B
13014,W,98,3,1,D
13023,D,99,0,0,B
13014,W,98,4,0,B
13014,W,98,5,1,D
13028,D,99,0,0,B
13014,W,98,6,0,B
13014,W,98,7,0,B
13014,W,98,8,0,B
13014,W,98,9,0,B
13034,I,99,0,1,W
13036,W,99,0,0,B
13036,W,99,1,0,B
13036,W,99,2,0,B
13036,W,99,3,0,B
13036,W,99,4,0,B
13036,W,99,5,0,B
13036,W,99,6,0,B
13034,I,99,1,0,B
13012,I,98,1,0,B
12976,I,97,1,0,B
11660,U,95,13,0,B
11660,U,95,14,1,U
13050,U,96,0,0,B
13050,U,96,1,0,B
13050,U,96,2,0,B
13050,U,96,3,0,B
13050,U,96,4,0,B
13050,U,96,5,1,D
13058,D,97,0,0,B
13060,I,98,0,1,D
13063,D,98,0,0,B
13065,D,99,0,0,B
13060,I,98,1,1,I
13060,I,98,2,0,B
13060,I,98,2,0,B
13050,U,96,6,0,B
13050,U,96,7,1,D
13073,D,97,0,0,B
13073,D,97,1,0,B
13073,D,97,2,0,B
13073,D,97,3,0,B
13073,D,97,4,0,B
13073,D,97,5,0,B
13080,I,98,0,1,D
13083,D,98,0,0,B
13085,I,99,0,0,B
13085,I,99,1,0,B
13080,I,98,1,0,B
13050,U,96,8,0,B
13050,U,96,9,1,D
13092,D,97,0,0,B
13094,I,98,0,1,D
13097,D,98,0,0,B
13099,I,99,0,1,W
13101,W,99,0,0,B
13101,W,99,1,0,B
13101,W,99,2,0,B
13101,W,99,3,0,B
13101,W,99,4,0,B
13094,I,98,1,0,B
13050,U,96,10,1,D
13110,D,97,0,0,B
13112,I,98,0,1,W
13115,W,98,0,0,B
13115,W,98,1,0,B
13115,W,98,2,1,D
13120,D,99,0,0,B
13115,W,98,3,0,B
13115,W,98,4,1,D
13125,D,99,0,0,B
13115,W,98,5,0,B
13115,W,98,6,0,B
13115,W,98,7,0,B
13115,W,98,8,0,B
13131,I,99,0,1,W
13134,W,99,0,0,B
13134,W,99,1,0,B
13134,W,99,2,0,B
13134,W,99,3,0,B
13134,W,99,4,0,B
13134,W,99,5,0,B
13131,I,99,1,0,B
13050,U,96,11,0,B
13050,U,96,12,1,I
13145,I,97,0,1,D
13147,D,97,0,0,B
13149,I,98,0,1,D
13152,D,99,0,0,B
13149,I,98,1,1,D
13156,D,99,0,0,B
13149,I,98,2,0,B
13050,U,96,13,1,I
13161,I,97,0,0,B
13161,I,97,1,0,B
13050,U,96,14,0,B
13050,U,96,15,0,B
13050,U,96,16,0,B
13050,U,96,17,0,B
13050,U,96,18,0,B
13050,U,96,19,0,B
13050,U,96,20,0,B
13050,U,96,21,0,B
13050,U,96,22,1,I
13174,I,97,0,1,D
13176,D,97,0,0,B
13178,W,98,0,0,B
13178,W,98,1,0,B
13178,W,98,2,0,B
13178,W,98,3,0,B
13178,W,98,4,1,D
13185,D,99,0,0,B
13178,W,98,5,1,D
13189,D,99,0,0,B
13178,W,98,6,1,D
13193,D,99,0,0,B
13178,W,98,7,0,B
13178,W,98,8,0,B
13178,W,98,9,0,B
13178,W,98,10,0,B
13199,I,99,0,1,W
13202,W,99,0,0,B
13202,W,99,1,0,B
13202,W,99,2,0,B
13202,W,99,3,0,B
13202,W,99,4,0,B
13202,W,99,5,0,B
13202,W,99,6,0,B
13202,W,99,7,0,B
13202,W,99,8,0,B
13202,W,99,9,0,B
13202,W,99,10,0,B
13199,I,99,1,0,B
13050,U,96,23,1,I
13217,I,97,0,1,D
13219,D,97,0,0,B
13221,I,98,0,1,D
13223,D,98,0,0,B
13225,W,99,0,0,B
13225,W,99,1,0,B
13225,W,99,2,0,B
13225,W,99,3,0,B
13225,W,99,4,0,B
13225,W,99,5,0,B
13225,W,99,6,0,B
13225,W,99,7,0,B
13225,W,99,8,0,B
13225,W,99,9,0,B
13225,W,99,10,0,B
13225,W,99,11,0,B
13225,W,99,12,0,B
13050,U,96,24,0,B
13050,U,96,25,0,B
13050,U,96,26,0,B
13242,I,97,0,1,U
13244,U,97,0,0,B
13244,U,97,1,0,B
13244,U,97,2,0,B
13244,U,97,3,0,B
13244,U,97,4,0,B
13244,U,97,5,0,B
13244,U,97,6,0,B
13244,U,97,7,0,B
13244,U,97,8,0,B
13244,U,97,9,0,B
13244,U,97,10,0,B
13244,U,97,11,0,B
13244,U,97,12,0,B
13244,U,97,13,0,B
13244,U,97,14,0,B
13244,U,97,15,0,B
13244,U,97,16,0,B
13244,U,97,17,0,B
13242,I,97,1,0,B
11660,U,95,15,1,I
13266,I,96,0,1,W
13268,W,96,0,0,B
13268,W,96,1,0,B
13268,W,96,2,0,B
13268,W,96,3,0,B
13268,W,96,4,0,B
13268,W,96,5,0,B
13268,W,96,6,0,B
13268,W,96,7,0,B
13268,W,96,8,0,B
13278,W,96,0,0,B
13278,W,96,1,0,B
13278,W,96,2,0,B
13278,W,96,3,0,B
13278,W,96,4,0,B
13278,W,96,5,0,B
13278,W,96,6,0,B
13278,W,96,7,1,D
13288,D,97,0,0,B
13290,D,98,0,0,B
13292,I,99,0,0,B
13278,W,96,8,1,I
13296,I,97,0,1,D
13298,D,97,0,0,B
13300,D,98,0,0,B
13302,I,99,0,0,B
13302,I,99,1,0,B
13278,W,96,9,1,I
13307,I,97,0,1,D
13309,D,97,0,0,B
13311,D,98,0,0,B
13313,D,99,0,0,B
13278,W,96,10,1,I
13317,I,97,0,1,D
13320,D,97,0,0,B
13322,D,98,0,0,B
13317,I,97,1,0,B
13278,W,96,11,0,B
13278,W,96,12,0,B
13278,W,96,13,0,B
13328,I,97,0,1,U
13330,U,97,0,0,B
13330,U,97,1,0,B
13330,U,97,2,0,B
13330,U,97,3,0,B
13330,U,97,4,1,D
13337,D,98,0,0,B
13339,I,99,0,0,B
13339,I,99,1,0,B
13330,U,97,5,1,D
13344,D,98,0,0,B
13346,I,99,0,1,D
13349,D,99,0,0,B
13346,I,99,1,0,B
13330,U,97,6,0,B
13330,U,97,7,0,B
13330,U,97,8,1,D
13356,D,98,0,0,B
13358,I,99,0,1,D
13360,D,99,0,0,B
13330,U,97,9,0,B
13330,U,97,10,1,I
13365,I,98,0,0,B
13330,U,97,11,0,B
13330,U,97,12,1,I
13370,I,98,0,1,D
13372,D,98,0,0,B
13374,I,99,0,0,B
13374,I,99,1,0,B
13330,U,97,13,1,I
13379,I,98,0,1,D
13381,D,98,0,0,B
13383,I,99,0,1,D
13386,D,99,0,0,B
13383,I,99,1,0,B
13330,U,97,14,1,D
13391,D,98,0,0,B
13393,D,99,0,0,B
13330,U,97,15,1,D
13397,D,98,0,0,B
13330,U,97,16,1,I
13401,I,98,0,1,D
13403,D,98,0,0,B
13405,D,99,0,0,B
13330,U,97,17,0,B
13330,U,97,18,0,B
13330,U,97,19,0,B
13410,I,98,0,1,W
13413,W,98,0,0,B
13413,W,98,1,0,B
13413,W,98,2,1,D
13418,D,99,0,0,B
13413,W,98,3,1,D
13422,D,99,0,0,B
13413,W,98,4,0,B
13413,W,98,5,1,I
13427,I,99,0,1,D
13429,D,99,0,0,B
13413,W,98,6,1,I
13433,I,99,0,1,D
13435,D,99,0,0,B
13413,W,98,7,0,B
13413,W,98,8,1,D
13440,D,99,0,0,B
13413,W,98,9,0,B
13413,W,98,10,0,B
13413,W,98,11,0,B
13413,W,98,12,0,B
13446,I,99,0,1,W
13448,W,99,0,0,B
13448,W,99,1,0,B
13448,W,99,2,0,B
13448,W,99,3,0,B
13448,W,99,4,0,B
13446,I,99,1,0,B
13410,I,98,1,1,I
13410,I,98,2,0,B
13410,I,98,2,0,B
11660,U,95,16,1,I
13460,I,96,0,1,W
13462,W,96,0,0,B
13462,W,96,1,0,B
13462,W,96,2,1,D
13467,D,97,0,0,B
13462,W,96,3,0,B
13462,W,96,4,1,D
13472,D,97,0,0,B
13474,I,98,0,1,D
13476,D,98,0,0,B
13478,I,99,0,1,D
13481,D,99,0,0,B
13478,I,99,1,0,B
13462,W,96,5,0,B
13462,W,96,6,0,B
13462,W,96,7,1,D
13488,D,97,0,0,B
13490,I,98,0,1,D
13492,D,98,0,0,B
13494,I,99,0,0,B
13462,W,96,8,0,B
13497,W,96,0,0,B
13497,W,96,1,0,B
13497,W,96,2,0,B
13497,W,96,3,0,B
13497,W,96,4,0,B
13497,W,96,5,0,B
13497,W,96,6,0,B
13497,W,96,7,0,B
13497,W,96,8,0,B
13497,W,96,9,1,D
13508,D,97,0,0,B
13510,W,98,0,0,B
13510,W,98,1,0,B
13510,W,98,2,0,B
13510,W,98,3,0,B
13510,W,98,4,0,B
13510,W,98,5,1,D
13518,D,99,0,0,B
13510,W,98,6,1,I
13522,I,99,0,1,D
13524,D,99,0,0,B
13510,W,98,7,0,B
13510,W,98,8,0,B
13510,W,98,9,1,I
13530,I,99,0,0,B
13510,W,98,10,0,B
13510,W,98,11,1,I
13535,I,99,0,1,D
13537,D,99,0,0,B
13510,W,98,12,0,B
13510,W,98,13,0,B
13510,W,98,14,0,B
13510,W,98,15,0,B
13543,I,99,0,1,W
13546,W,99,0,0,B
13546,W,99,1,0,B
13546,W,99,2,0,B
13546,W,99,3,0,B
13546,W,99,4,0,B
13546,W,99,5,0,B
13546,W,99,6,0,B
13546,W,99,7,0,B
13546,W,99,8,0,B
13543,I,99,1,1,W
13558,W,99,0,0,B
13558,W,99,1,0,B
13558,W,99,2,0,B
13558,W,99,3,0,B
13558,W,99,4,0,B
13558,W,99,5,0,B
13558,W,99,6,0,B
13543,I,99,2,1,I
13543,I,99,3,0,B
13543,I,99,3,0,B
13569,I,97,0,0,B
11660,U,95,17,0,B
11660,U,95,18,1,I
13574,I,96,0,1,D
13576,D,96,0,0,B
13578,I,97,0,1,W
13580,W,97,0,0,B
13580,W,97,1,0,B
13580,W,97,2,0,B
13580,W,97,3,0,B
13580,W,97,4,0,B
13580,W,97,5,0,B
13580,W,97,6,0,B
13588,I,98,0,1,D
13590,D,98,0,0,B
13592,I,99,0,1,D
13594,D,99,0,0,B
13592,I,99,1,0,B
13588,I,98,1,0,B
13578,I,97,1,0,B
11660,U,95,19,1,I
13601,I,96,0,1,D
13603,D,96,0,0,B
13605,I,97,0,1,D
13607,D,97,0,0,B
13609,D,98,0,0,B
13611,I,99,0,1,D
13613,D,99,0,0,B
13605,I,97,1,0,B
11660,U,95,20,0,B
11660,U,95,21,1,I
13619,I,96,0,1,W
13621,W,96,0,0,B
13621,W,96,1,0,B
13621,W,96,2,0,B
13621,W,96,3,1,D
13627,D,97,0,0,B
13629,D,98,0,0,B
13621,W,96,4,1,D
13633,D,97,0,0,B
13635,I,99,0,1,D
13637,D,99,0,0,B
13621,W,96,5,1,D
13641,D,97,0,0,B
13643,I,98,0,1,W
13646,W,98,0,0,B
13646,W,98,1,0,B
13646,W,98,2,0,B
13646,W,98,3,0,B
13646,W,98,4,0,B
13646,W,98,5,0,B
13653,I,99,0,1,D
13656,D,99,0,0,B
13653,I,99,1,0,B
13643,I,98,1,0,B
13621,W,96,6,1,D
13662,D,97,0,0,B
13664,D,98,0,0,B
13621,W,96,7,0,B
13621,W,96,8,0,B
13621,W,96,9,0,B
13669,W,96,0,0,B
13669,W,96,1,0,B
13669,W,96,2,0,B
13669,W,96,3,0,B
13669,W,96,4,0,B
13669,W,96,5,1,D
13677,D,98,0,0,B
13669,W,96,6,0,B
13669,W,96,7,0,B
13669,W,96,8,0,B
13669,W,96,9,1,I
13684,I,97,0,0,B
13669,W,96,10,1,I
13688,I,97,0,0,B
13688,I,97,1,1,D
13691,D,99,0,0,B
13669,W,96,11,1,I
13695,I,97,0,1,D
13697,D,97,0,0,B
13697,D,97,1,0,B
13697,D,97,2,0,B
13697,D,97,3,0,B
13697,D,97,4,0,B
13697,D,97,5,0,B
13704,I,98,0,1,W
13707,W,98,0,0,B
13707,W,98,1,0,B
13707,W,98,2,0,B
13707,W,98,3,1,D
13713,D,99,0,0,B
13707,W,98,4,1,D
13717,D,99,0,0,B
13707,W,98,5,1,D
13721,D,99,0,0,B
13707,W,98,6,1,D
13725,D,99,0,0,B
13707,W,98,7,1,D
13729,D,99,0,0,B
13707,W,98,8,0,B
13707,W,98,9,0,B
13707,W,98,10,0,B
13734,W,99,0,0,B
13734,W,99,1,0,B
13734,W,99,2,0,B
13734,W,99,3,0,B
13734,W,99,4,0,B
13734,W,99,5,0,B
13734,W,99,6,0,B
13734,W,99,7,0,B
13734,W,99,8,0,B
13734,W,99,9,0,B
13734,W,99,10,0,B
13734,W,99,11,0,B
13734,W,99,12,0,B
13734,W,99,13,0,B
13734,W,99,14,0,B
13734,W,99,15,0,B
13734,W,99,16,0,B
13734,W,99,17,0,B
13734,W,99,18,0,B
13734,W,99,19,0,B
13669,W,96,12,0,B
13669,W,96,13,0,B
13757,I,97,0,1,U
13759,U,97,0,0,B
13759,U,97,1,0,B
13759,U,97,2,0,B
13759,U,97,3,0,B
13759,U,97,4,1,D
13766,D,98,0,0,B
13768,I,99,0,0,B
13768,I,99,1,0,B
13759,U,97,5,0,B
13759,U,97,6,1,I
13774,I,98,0,1,D
13777,D,98,0,0,B
13779,D,99,0,0,B
13774,I,98,1,0,B
13759,U,97,7,1,I
13784,I,98,0,1,D
13787,D,99,0,0,B
13759,U,97,8,0,B
13759,U,97,9,1,I
13792,I,98,0,1,D
13794,D,98,0,0,B
13796,D,99,0,0,B
13759,U,97,10,0,B
13759,U,97,11,0,B
13759,U,97,12,1,W
13802,W,98,0,0,B
13802,W,98,1,0,B
13802,W,98,2,0,B
13802,W,98,3,0,B
13802,W,98,4,0,B
13802,W,98,5,0,B
13802,W,98,6,0,B
13810,I,99,0,1,D
13812,D,99,0,0,B
13759,U,97,13,1,D
13816,D,98,0,0,B
13818,D,99,0,0,B
13759,U,97,14,0,B
13759,U,97,15,0,B
13759,U,97,16,0,B
13823,I,98,0,1,W
13825,W,98,0,0,B
13825,W,98,1,0,B
13825,W,98,2,0,B
13825,W,98,3,0,B
13825,W,98,4,0,B
13825,W,98,5,0,B
13825,W,98,6,0,B
13825,W,98,7,0,B
13825,W,98,8,0,B
13825,W,98,9,1,D
13837,D,99,0,0,B
13825,W,98,10,0,B
13825,W,98,11,0,B
13841,I,99,0,0,B
13841,I,99,1,0,B
13823,I,98,1,0,B
13757,I,97,1,0,B
11660,U,95,22,1,I
13848,I,96,0,1,U
13850,U,96,0,0,B
13850,U,96,1,0,B
13850,U,96,2,0,B
13850,U,96,3,0,B
13850,U,96,4,1,D
13857,D,97,0,0,B
13859,D,98,0,0,B
13861,I,99,0,1,D
13864,D,99,0,0,B
13861,I,99,1,0,B
13850,U,96,5,1,D
13869,D,97,0,0,B
13871,I,98,0,1,D
13874,D,98,0,0,B
13876,D,99,0,0,B
13871,I,98,1,0,B
13850,U,96,6,1,W
13881,W,97,0,0,B
13881,W,97,1,0,B
13881,W,97,2,0,B
13881,W,97,3,0,B
13881,W,97,4,0,B
13881,W,97,5,0,B
13881,W,97,6,0,B
13881,W,97,7,1,D
13891,D,99,0,0,B
13881,W,97,8,0,B
13881,W,97,9,1,I
13896,I,98,0,1,D
13898,D,98,0,0,B
13900,I,99,0,1,D
13903,D,99,0,0,B
13900,I,99,1,0,B
13881,W,97,10,0,B
13881,W,97,11,0,B
13908,I,98,0,1,W
13911,W,98,0,0,B
13911,W,98,1,0,B
13911,W,98,2,0,B
13911,W,98,3,1,D
13917,D,99,0,0,B
13911,W,98,4,0,B
13911,W,98,5,0,B
13911,W,98,6,0,B
13911,W,98,7,0,B
13923,I,99,0,1,W
13926,W,99,0,0,B
13926,W,99,1,0,B
13926,W,99,2,0,B
13926,W,99,3,0,B
13926,W,99,4,0,B
13923,I,99,1,0,B
13908,I,98,1,0,B
13850,U,96,7,1,D
13936,D,97,0,0,B
13850,U,96,8,1,I
13940,I,97,0,1,W
13942,W,97,0,0,B
13942,W,97,1,0,B
13942,W,97,2,0,B
13942,W,97,3,0,B
13942,W,97,4,0,B
13942,W,97,5,0,B
13949,W,98,0,0,B
13949,W,98,1,0,B
13949,W,98,2,0,B
13949,W,98,3,0,B
13949,W,98,4,0,B
13949,W,98,5,0,B
13949,W,98,6,0,B
13949,W,98,7,0,B
13949,W,98,8,0,B
13959,I,99,0,1,W
13962,W,99,0,0,B
13962,W,99,1,0,B
13962,W,99,2,0,B
13962,W,99,3,0,B
13962,W,99,4,0,B
13959,I,99,1,0,B
13850,U,96,9,1,I
13971,I,97,0,0,B
13971,I,97,1,0,B
13850,U,96,10,1,D
13976,D,97,0,0,B
13850,U,96,11,1,I
13980,I,97,0,1,W
13982,W,97,0,0,B
13982,W,97,1,0,B
13982,W,97,2,0,B
13982,W,97,3,0,B
13982,W,97,4,0,B
13982,W,97,5,0,B
13989,W,98,0,0,B
13989,W,98,1,0,B
13989,W,98,2,0,B
13989,W,98,3,0,B
13989,W,98,4,0,B
13989,W,98,5,0,B
13989,W,98,6,0,B
13989,W,98,7,0,B
13989,W,98,8,0,B
13989,W,98,9,0,B
13989,W,98,10,0,B
13989,W,98,11,0,B
13989,W,98,12,0,B
13989,W,98,13,0,B
14004,I,99,0,1,W
14007,W,99,0,0,B
14007,W,99,1,0,B
14007,W,99,2,0,B
14007,W,99,3,0,B
14007,W,99,4,0,B
14007,W,99,5,0,B
14007,W,99,6,0,B
14007,W,99,7,0,B
14007,W,99,8,0,B
14007,W,99,9,0,B
14007,W,99,10,0,B
14007,W,99,11,0,B
14007,W,99,12,0,B
14007,W,99,13,0,B
14007,W,99,14,0,B
14004,I,99,1,0,B
13850,U,96,12,0,B
13850,U,96,13,0,B
13850,U,96,14,1,D
14028,D,97,0,0,B
14030,W,98,0,0,B
14030,W,98,1,0,B
